,infected,recovered,fatalities,infected_known,susceptible
465,443,178,22,247,1357
466,442,179,22,246,1357
467,438,183,22,244,1357
468,437,186,22,242,1355
469,436,186,23,241,1355
470,439,187,23,246,1351
471,439,187,23,246,1351
472,435,190,24,242,1351
473,433,193,24,240,1350
474,433,194,24,239,1349
475,434,195,24,238,1347
476,434,196,24,238,1346
477,434,198,24,236,1344
478,430,203,24,232,1343
479,429,204,24,231,1343
480,427,206,24,240,1343
481,424,209,24,237,1343
482,424,210,24,237,1342
483,425,210,24,237,1341
484,423,213,24,234,1340
485,422,214,25,232,1339
486,421,217,25,230,1337
487,422,217,25,230,1336
488,421,218,25,230,1336
489,420,220,25,229,1335
490,419,221,26,239,1334
491,418,222,26,239,1334
492,416,225,26,237,1333
493,415,227,26,236,1332
494,415,228,26,236,1331
495,415,228,26,236,1331
496,411,232,26,232,1331
497,410,234,26,230,1330
498,409,235,26,230,1330
499,411,235,26,230,1328
500,412,237,26,238,1325
501,411,239,26,238,1324
502,408,242,26,235,1324
503,407,243,27,233,1323
504,403,247,27,230,1323
505,401,249,27,228,1323
506,400,251,27,226,1322
507,397,254,27,223,1322
508,397,255,27,223,1321
509,397,256,27,222,1320
510,397,257,27,231,1319
511,396,259,27,231,1318
512,393,262,27,228,1318
513,392,264,27,226,1317
514,390,266,27,224,1317
515,388,268,27,222,1317
516,385,270,28,220,1317
517,385,270,29,219,1316
518,385,271,29,218,1315
519,380,276,29,214,1315
520,380,276,29,220,1315
521,377,279,29,217,1315
522,378,279,29,217,1314
523,376,281,29,215,1314
524,375,282,29,214,1314
525,375,282,29,214,1314
526,377,282,29,214,1312
527,380,282,29,214,1309
528,378,285,29,211,1308
529,377,286,29,211,1308
530,374,288,30,218,1308
531,371,291,30,215,1308
532,372,291,30,215,1307
533,371,293,30,213,1306
534,371,293,30,213,1306
535,370,294,30,212,1306
536,370,294,30,212,1306
537,370,295,30,211,1305
538,372,295,31,210,1302
539,372,296,31,209,1301
540,372,296,31,217,1301
541,370,298,31,216,1301
542,369,299,32,214,1300
543,371,299,32,214,1298
544,372,299,33,213,1296
545,370,300,34,211,1296
546,368,302,34,209,1296
547,368,303,34,208,1295
548,365,306,34,205,1295
549,364,309,34,202,1293
550,363,309,35,214,1293
551,360,312,35,211,1293
552,359,313,35,210,1293
553,357,314,36,208,1293
554,356,316,36,206,1292
555,356,316,36,206,1292
556,355,317,36,205,1292
557,355,317,36,205,1292
558,356,317,36,205,1291
559,355,318,36,205,1291
560,352,321,36,210,1291
561,350,323,36,209,1291
562,348,325,37,207,1290
563,346,327,37,205,1290
564,345,327,38,204,1290
565,344,328,38,203,1290
566,341,330,39,200,1290
567,341,331,39,199,1289
568,341,332,39,198,1288
569,338,335,39,195,1288
570,337,335,40,197,1288
571,337,336,40,196,1287
572,336,337,40,195,1287
573,337,337,40,195,1286
574,336,339,40,193,1285
575,337,339,40,193,1284
576,337,340,40,192,1283
577,336,341,40,191,1283
578,336,341,40,191,1283
579,334,342,41,189,1283
580,335,343,41,193,1281
581,331,347,41,190,1281
582,331,347,41,190,1281
583,330,349,41,188,1280
584,326,353,41,184,1280
585,325,354,41,183,1280
586,323,356,41,182,1280
587,323,356,41,182,1280
588,321,358,41,182,1280
589,320,359,41,182,1280
590,319,360,41,189,1280
591,318,361,41,188,1280
592,318,362,41,187,1279
593,317,363,41,186,1279
594,316,364,41,186,1279
595,315,365,41,185,1279
596,315,365,41,185,1279
597,316,365,41,185,1278
598,313,368,41,182,1278
599,312,369,41,181,1278
600,313,369,41,186,1277
601,313,370,41,186,1276
602,313,371,41,185,1275
603,314,372,41,185,1273
604,314,372,42,184,1272
605,314,373,42,183,1271
606,314,373,42,183,1271
607,314,374,42,182,1270
608,314,374,42,182,1270
609,312,376,42,180,1270
610,311,377,42,186,1270
611,310,378,42,185,1270
612,308,380,42,183,1270
613,305,383,42,181,1270
614,304,384,42,180,1270
615,304,384,42,180,1270
616,304,384,42,180,1270
617,301,387,42,177,1270
618,299,388,43,175,1270
619,299,389,43,174,1269
620,300,389,43,180,1268
621,299,390,43,180,1268
622,298,391,43,179,1268
623,298,391,43,179,1268
624,298,391,43,179,1268
625,295,394,43,177,1268
626,296,394,44,176,1266
627,297,394,44,176,1265
628,297,394,44,176,1265
629,299,395,44,176,1262
630,299,395,44,181,1262
631,299,395,45,180,1261
632,297,397,45,179,1261
633,295,400,45,176,1260
634,295,401,45,175,1259
635,295,402,45,174,1258
636,295,403,45,173,1257
637,295,403,45,173,1257
638,294,404,45,172,1257
639,294,404,45,172,1257
640,293,405,45,177,1257
641,294,405,45,177,1256
642,293,407,45,176,1255
643,292,408,45,175,1255
644,291,409,45,174,1255
645,290,410,45,173,1255
646,291,410,45,173,1254
647,290,411,45,173,1254
648,289,412,45,172,1254
649,290,412,45,172,1253
650,291,412,45,175,1252
651,290,413,45,174,1252
652,289,414,46,172,1251
653,288,415,46,171,1251
654,287,416,46,170,1251
655,286,418,46,168,1250
656,284,420,46,167,1250
657,283,421,46,166,1250
658,283,421,46,166,1250
659,282,422,46,165,1250
660,281,423,46,169,1250
661,281,423,46,169,1250
662,281,425,46,167,1248
663,281,425,46,167,1248
664,282,425,46,167,1247
665,282,425,46,167,1247
666,283,425,46,167,1246
667,282,426,46,167,1246
668,282,427,46,166,1245
669,281,428,46,165,1245
670,281,429,46,170,1244
671,279,431,46,168,1244
672,279,431,46,168,1244
673,280,431,46,168,1243
674,278,433,46,167,1243
675,277,434,46,166,1243
676,276,434,47,165,1243
677,275,435,47,164,1243
678,275,435,47,164,1243
679,276,437,47,163,1240
680,276,437,47,168,1240
681,274,439,47,167,1240
682,272,441,47,165,1240
683,270,443,47,163,1240
684,270,443,47,163,1240
685,270,443,47,163,1240
686,271,443,47,163,1239
687,271,443,47,163,1239
688,270,444,47,163,1239
689,269,445,47,162,1239
690,269,445,47,163,1239
691,269,445,47,163,1239
692,266,448,47,161,1239
693,267,448,47,161,1238
694,265,450,47,159,1238
695,263,452,47,157,1238
696,263,452,47,157,1238
697,263,452,47,157,1238
698,261,455,47,155,1237
699,262,456,47,155,1235
700,262,456,47,158,1235
701,262,456,47,158,1235
702,261,457,47,157,1235
703,261,457,47,157,1235
704,260,458,47,156,1235
705,260,459,47,156,1234
706,257,462,47,155,1234
707,258,462,47,155,1233
708,256,464,47,154,1233
709,253,468,47,152,1232
710,250,470,48,152,1232
711,249,471,48,151,1232
712,248,473,48,151,1231
713,246,474,49,149,1231
714,244,476,49,148,1231
715,244,476,49,148,1231
716,243,477,49,147,1231
717,243,477,49,147,1231
718,241,479,49,146,1231
719,241,479,49,146,1231
720,241,479,49,151,1231
721,240,480,49,150,1231
722,240,480,49,150,1231
723,240,480,49,150,1231
724,238,482,49,149,1231
725,237,483,49,148,1231
726,236,484,49,147,1231
727,235,485,49,147,1231
728,233,487,49,145,1231
729,233,488,49,144,1230
730,230,491,49,146,1230
731,228,493,49,145,1230
732,228,493,49,145,1230
733,227,493,50,144,1230
734,227,493,50,144,1230
735,228,493,50,144,1229
736,225,496,50,142,1229
737,225,496,50,142,1229
738,222,499,50,141,1229
739,222,499,50,141,1229
740,221,500,50,144,1229
741,219,502,50,143,1229
742,219,502,50,143,1229
743,215,506,50,140,1229
744,215,507,50,139,1228
745,213,509,50,138,1228
746,211,511,50,136,1228
747,209,513,50,135,1228
748,208,514,50,135,1228
749,208,514,50,135,1228
750,208,514,50,144,1228
751,208,514,50,144,1228
752,208,514,50,144,1228
753,206,515,51,142,1228
754,205,516,51,141,1228
755,202,519,51,140,1228
756,200,521,51,139,1228
757,199,522,51,139,1228
758,199,522,51,139,1228
759,199,522,51,139,1228
760,198,523,51,138,1228
761,197,524,51,138,1228
762,197,524,51,138,1228
763,195,526,51,136,1228
764,193,528,51,135,1228
765,193,529,51,134,1227
766,192,530,51,133,1227
767,190,532,51,133,1227
768,190,532,51,133,1227
769,189,533,51,132,1227
770,189,533,51,135,1227
771,187,534,52,134,1227
772,186,535,52,134,1227
773,185,536,52,133,1227
774,185,536,52,133,1227
775,183,537,53,131,1227
776,181,539,53,130,1227
777,181,539,53,130,1227
778,180,540,53,129,1227
779,180,540,53,129,1227
780,180,540,53,133,1227
781,179,541,53,132,1227
782,179,541,53,132,1227
783,176,544,53,129,1227
784,174,546,53,128,1227
785,174,546,53,128,1227
786,173,548,53,126,1226
787,172,549,53,126,1226
788,172,549,53,126,1226
789,170,550,54,125,1226
790,168,552,54,126,1226
791,167,553,54,125,1226
792,167,553,54,125,1226
793,166,554,54,124,1226
794,166,554,54,124,1226
795,166,554,54,124,1226
796,166,554,54,124,1226
797,166,554,54,124,1226
798,165,555,54,123,1226
799,163,557,54,121,1226
800,163,557,54,122,1226
801,162,558,54,122,1226
802,159,561,54,119,1226
803,158,561,55,118,1226
804,157,562,55,117,1226
805,154,565,55,114,1226
806,153,566,55,113,1226
807,152,566,56,112,1226
808,148,570,56,108,1226
809,147,571,56,107,1226
810,147,571,56,108,1226
811,146,572,56,107,1226
812,144,574,56,105,1226
813,144,574,56,105,1226
814,144,574,56,105,1226
815,144,574,56,105,1226
816,144,574,56,105,1226
817,144,574,56,105,1226
818,144,574,56,105,1226
819,143,575,56,104,1226
820,143,575,56,105,1226
821,139,579,56,102,1226
822,139,579,56,102,1226
823,139,579,56,102,1226
824,137,581,56,101,1226
825,136,582,56,100,1226
826,136,582,56,100,1226
827,134,584,56,99,1226
828,134,584,56,99,1226
829,133,585,56,98,1226
830,133,585,56,99,1226
831,133,585,56,99,1226
832,131,587,56,97,1226
833,129,588,57,95,1226
834,129,588,57,95,1226
835,127,589,58,93,1226
836,126,590,58,92,1226
837,126,590,58,92,1226
838,125,590,59,91,1226
839,124,591,59,90,1226
840,123,592,59,90,1226
841,122,593,59,89,1226
842,121,594,59,89,1226
843,121,594,59,89,1226
844,119,596,59,89,1226
845,119,596,59,89,1226
846,116,599,59,88,1226
847,115,600,59,87,1226
848,114,601,59,86,1226
849,110,603,61,82,1226
850,110,603,61,82,1226
851,109,604,61,81,1226
852,109,604,61,81,1226
853,109,604,61,81,1226
854,107,606,61,80,1226
855,107,606,61,80,1226
856,107,606,61,80,1226
857,106,606,62,79,1226
858,105,607,62,79,1226
859,105,607,62,79,1226
860,104,608,62,79,1226
861,104,608,62,79,1226
862,102,610,62,77,1226
863,102,610,62,77,1226
864,100,611,63,76,1226
865,99,612,63,75,1226
866,97,614,63,75,1226
867,96,615,63,74,1226
868,96,615,63,74,1226
869,96,615,63,74,1226
870,95,616,63,77,1226
871,94,617,63,77,1226
872,93,618,63,76,1226
873,91,619,64,74,1226
874,91,619,64,74,1226
875,91,619,64,74,1226
876,91,619,64,74,1226
877,91,619,64,74,1226
878,90,620,64,74,1226
879,90,620,64,74,1226
880,90,620,64,74,1226
881,90,620,64,74,1226
882,89,620,65,73,1226
883,87,621,66,71,1226
884,86,622,66,70,1226
885,86,622,66,70,1226
886,84,624,66,69,1226
887,84,624,66,69,1226
888,83,625,66,68,1226
889,83,625,66,68,1226
890,82,626,66,67,1226
891,81,627,66,66,1226
892,81,627,66,66,1226
893,81,627,66,66,1226
894,80,628,66,66,1226
895,78,629,67,64,1226
896,77,629,68,63,1226
897,77,629,68,63,1226
898,76,630,68,62,1226
899,75,631,68,61,1226
900,75,631,68,62,1226
901,75,631,68,62,1226
902,75,631,68,62,1226
903,74,632,68,61,1226
904,74,632,68,61,1226
905,74,632,68,61,1226
906,73,633,68,61,1226
907,73,633,68,61,1226
908,72,634,68,60,1226
909,70,635,69,59,1226
910,68,637,69,57,1226
911,68,637,69,57,1226
912,66,639,69,55,1226
913,66,639,69,55,1226
914,66,639,69,55,1226
915,65,640,69,54,1226
916,65,640,69,54,1226
917,64,641,69,54,1226
918,63,642,69,53,1226
919,63,642,69,53,1226
920,62,643,69,52,1226
921,62,643,69,52,1226
922,62,643,69,52,1226
923,62,643,69,52,1226
924,62,643,69,52,1226
925,62,643,69,52,1226
926,61,644,69,52,1226
927,61,644,69,52,1226
928,61,644,69,52,1226
929,59,646,69,51,1226
930,59,646,69,51,1226
931,58,647,69,50,1226
932,58,647,69,50,1226
933,57,648,69,50,1226
934,57,648,69,50,1226
935,56,649,69,49,1226
936,56,649,69,49,1226
937,55,650,69,48,1226
938,55,650,69,48,1226
939,55,650,69,48,1226
940,55,650,69,48,1226
941,55,650,69,48,1226
942,53,652,69,46,1226
943,51,654,69,44,1226
944,51,654,69,44,1226
945,50,655,69,43,1226
946,50,655,69,43,1226
947,50,655,69,43,1226
948,48,657,69,42,1226
949,46,659,69,40,1226
950,46,659,69,41,1226
951,45,660,69,40,1226
952,45,660,69,40,1226
953,44,661,69,40,1226
954,44,661,69,40,1226
955,44,661,69,40,1226
956,43,662,69,39,1226
957,43,662,69,39,1226
958,42,663,69,38,1226
959,42,663,69,38,1226
960,42,663,69,38,1226
961,40,665,69,37,1226
962,40,665,69,37,1226
963,40,665,69,37,1226
964,40,665,69,37,1226
965,40,665,69,37,1226
966,40,665,69,37,1226
967,40,665,69,37,1226
968,40,665,69,37,1226
969,40,665,69,37,1226
970,40,665,69,37,1226
971,39,666,69,37,1226
972,39,666,69,37,1226
973,39,666,69,37,1226
974,38,667,69,36,1226
975,38,667,69,36,1226
976,36,669,69,34,1226
977,36,669,69,34,1226
978,33,672,69,31,1226
979,32,673,69,30,1226
980,32,673,69,30,1226
981,32,673,69,30,1226
982,31,674,69,29,1226
983,30,675,69,28,1226
984,29,676,69,27,1226
985,28,677,69,26,1226
986,27,678,69,25,1226
987,26,679,69,24,1226
988,26,679,69,24,1226
989,25,680,69,23,1226
990,25,680,69,23,1226
991,25,680,69,23,1226
992,25,680,69,23,1226
993,25,680,69,23,1226
994,25,680,69,23,1226
995,25,680,69,23,1226
996,25,680,69,23,1226
997,25,680,69,23,1226
998,25,680,69,23,1226
999,25,680,69,23,1226
1000,24,681,69,23,1226
1001,23,682,69,22,1226
1002,23,682,69,22,1226
1003,21,684,69,20,1226
1004,21,684,69,20,1226
1005,21,684,69,20,1226
1006,21,684,69,20,1226
1007,21,684,69,20,1226
1008,21,684,69,20,1226
1009,21,684,69,20,1226
1010,21,684,69,20,1226
1011,21,684,69,20,1226
1012,21,684,69,20,1226
1013,20,684,70,19,1226
1014,20,684,70,19,1226
1015,20,684,70,19,1226
1016,19,684,71,18,1226
1017,19,684,71,18,1226
1018,18,685,71,17,1226
1019,18,685,71,17,1226
1020,17,686,71,16,1226
1021,17,686,71,16,1226
1022,17,686,71,16,1226
1023,17,686,71,16,1226
1024,17,686,71,16,1226
1025,17,686,71,16,1226
1026,17,686,71,16,1226
1027,17,686,71,16,1226
1028,17,686,71,16,1226
1029,17,686,71,16,1226
1030,17,686,71,16,1226
1031,17,686,71,16,1226
1032,17,686,71,16,1226
1033,17,686,71,16,1226
1034,17,686,71,16,1226
1035,17,686,71,16,1226
1036,17,686,71,16,1226
1037,15,688,71,14,1226
1038,13,690,71,13,1226
1039,13,690,71,13,1226
1040,13,690,71,13,1226
1041,12,691,71,12,1226
1042,12,691,71,12,1226
1043,12,691,71,12,1226
1044,12,691,71,12,1226
1045,11,692,71,11,1226
1046,11,692,71,11,1226
1047,11,692,71,11,1226
1048,11,692,71,11,1226
1049,11,692,71,11,1226
1050,11,692,71,11,1226
1051,11,692,71,11,1226
1052,11,692,71,11,1226
1053,11,692,71,11,1226
1054,11,692,71,11,1226
1055,11,692,71,11,1226
1056,10,693,71,10,1226
1057,10,693,71,10,1226
1058,10,693,71,10,1226
1059,10,693,71,10,1226
1060,10,693,71,10,1226
1061,10,693,71,10,1226
1062,10,693,71,10,1226
1063,10,693,71,10,1226
1064,10,693,71,10,1226
1065,10,693,71,10,1226
1066,10,693,71,10,1226
1067,10,693,71,10,1226
