,infected,recovered,fatalities,infected_known,susceptible
465,620,214,15,368,1151
466,620,216,15,367,1149
467,615,221,15,363,1149
468,611,225,16,359,1148
469,611,226,16,358,1147
470,611,229,16,365,1144
471,611,229,16,365,1144
472,606,235,16,362,1143
473,601,240,16,357,1143
474,598,243,16,354,1143
475,597,244,16,353,1143
476,591,250,16,348,1143
477,588,254,16,344,1142
478,586,256,16,344,1142
479,586,259,16,343,1139
480,582,263,16,351,1139
481,581,264,16,350,1139
482,579,266,16,348,1139
483,579,266,16,348,1139
484,577,268,16,346,1139
485,578,268,16,346,1138
486,575,271,16,344,1138
487,574,273,16,343,1137
488,575,274,16,343,1135
489,576,274,16,343,1134
490,577,275,16,357,1132
491,575,277,16,355,1132
492,575,281,16,351,1128
493,574,282,16,350,1128
494,574,283,16,349,1127
495,570,287,16,346,1127
496,569,289,16,344,1126
497,565,292,17,341,1126
498,562,295,17,339,1126
499,562,296,18,337,1124
500,560,298,18,345,1124
501,556,302,18,342,1124
502,554,304,18,340,1124
503,547,311,18,334,1124
504,544,314,18,331,1124
505,542,316,18,330,1124
506,542,316,18,330,1124
507,541,317,18,329,1124
508,539,319,18,327,1124
509,535,322,19,324,1124
510,533,324,19,333,1124
511,533,325,20,331,1122
512,533,325,20,331,1122
513,531,328,20,329,1121
514,530,330,20,327,1120
515,527,332,21,325,1120
516,523,336,22,321,1119
517,520,339,22,320,1119
518,520,339,22,320,1119
519,520,339,22,320,1119
520,521,341,22,328,1116
521,518,343,23,325,1116
522,515,346,23,322,1116
523,511,351,23,318,1115
524,509,354,23,315,1114
525,505,359,23,310,1113
526,502,362,23,307,1113
527,503,363,23,306,1111
528,502,366,23,304,1109
529,499,369,23,301,1109
530,497,371,23,309,1109
531,497,372,23,308,1108
532,496,373,23,307,1108
533,492,377,23,303,1108
534,491,378,23,302,1108
535,489,380,23,301,1108
536,488,381,23,300,1108
537,487,383,23,298,1107
538,484,386,23,295,1107
539,483,387,23,294,1107
540,478,393,23,295,1106
541,476,394,24,294,1106
542,474,395,25,292,1106
543,469,399,26,288,1106
544,468,400,26,287,1106
545,463,405,26,284,1106
546,462,407,26,282,1105
547,458,411,26,279,1105
548,458,412,26,278,1104
549,458,413,26,278,1103
550,458,413,26,285,1103
551,456,415,26,283,1103
552,455,416,26,282,1103
553,455,416,26,282,1103
554,452,419,26,279,1103
555,452,420,26,278,1102
556,447,425,26,273,1102
557,445,427,26,272,1102
558,442,430,26,269,1102
559,442,430,26,269,1102
560,441,431,26,274,1102
561,438,435,26,271,1101
562,437,437,26,269,1100
563,434,441,26,266,1099
564,433,442,26,265,1099
565,429,445,27,264,1099
566,427,447,27,262,1099
567,426,448,27,261,1099
568,424,449,28,259,1099
569,422,451,28,257,1099
570,422,452,28,263,1098
571,422,453,28,262,1097
572,418,458,28,258,1096
573,418,458,28,258,1096
574,417,459,28,257,1096
575,415,461,28,256,1096
576,412,463,29,255,1096
577,412,463,29,255,1096
578,410,465,29,253,1096
579,410,465,30,252,1095
580,409,466,30,257,1095
581,408,467,30,256,1095
582,404,471,30,254,1095
583,402,473,30,252,1095
584,402,474,30,252,1094
585,398,478,30,249,1094
586,393,483,30,247,1094
587,392,484,30,246,1094
588,392,484,30,246,1094
589,393,484,30,246,1093
590,391,486,30,249,1093
591,389,488,30,248,1093
592,388,490,30,248,1092
593,387,492,30,246,1091
594,387,492,31,245,1090
595,385,494,31,243,1090
596,385,494,31,243,1090
597,383,496,31,241,1090
598,383,497,31,240,1089
599,382,498,31,239,1089
600,380,500,31,243,1089
601,378,502,31,241,1089
602,375,504,32,240,1089
603,374,505,32,240,1089
604,371,508,32,238,1089
605,372,508,32,238,1088
606,371,509,32,237,1088
607,368,511,33,234,1088
608,365,514,33,232,1088
609,364,515,33,231,1088
610,362,517,33,230,1088
611,361,518,33,229,1088
612,360,519,33,228,1088
613,358,521,33,226,1088
614,354,525,33,223,1088
615,349,530,34,219,1087
616,351,531,34,218,1084
617,350,532,34,218,1084
618,349,534,34,216,1083
619,347,536,34,214,1083
620,344,540,34,220,1082
621,344,540,34,220,1082
622,342,542,34,218,1082
623,342,542,34,218,1082
624,339,545,34,216,1082
625,338,546,34,215,1082
626,337,547,34,214,1082
627,335,549,34,213,1082
628,332,552,34,211,1082
629,331,553,34,210,1082
630,330,553,35,215,1082
631,329,554,35,214,1082
632,328,555,35,213,1082
633,322,560,36,208,1082
634,322,560,36,208,1082
635,322,560,36,208,1082
636,322,560,36,208,1082
637,322,560,36,208,1082
638,323,560,36,208,1081
639,321,564,36,205,1079
640,319,566,36,206,1079
641,320,567,36,205,1077
642,317,570,36,204,1077
643,315,571,37,202,1077
644,314,572,37,201,1077
645,313,573,37,200,1077
646,308,578,37,195,1077
647,308,578,37,195,1077
648,307,578,38,194,1077
649,307,579,38,193,1076
650,308,579,38,198,1075
651,307,580,38,198,1075
652,305,582,38,196,1075
653,304,583,38,196,1075
654,304,583,38,196,1075
655,301,586,38,195,1075
656,301,586,38,195,1075
657,300,587,38,194,1075
658,299,588,38,193,1075
659,298,589,38,192,1075
660,296,591,38,193,1075
661,296,591,38,193,1075
662,295,592,38,192,1075
663,293,593,39,190,1075
664,293,595,39,189,1073
665,290,598,39,186,1073
666,289,599,39,185,1073
667,287,601,39,185,1073
668,286,602,39,185,1073
669,286,603,39,184,1072
670,284,604,40,186,1072
671,283,605,40,186,1072
672,283,605,40,186,1072
673,282,606,40,186,1072
674,281,607,40,185,1072
675,279,609,40,183,1072
676,278,610,40,182,1072
677,276,612,40,180,1072
678,273,614,41,178,1072
679,270,617,41,176,1072
680,269,618,41,176,1072
681,267,620,41,175,1072
682,265,622,41,173,1072
683,264,622,42,172,1072
684,263,623,42,171,1072
685,260,626,42,170,1072
686,260,626,42,170,1072
687,260,626,42,170,1072
688,258,628,42,169,1072
689,256,630,42,167,1072
690,252,633,43,167,1072
691,249,636,43,165,1072
692,245,640,43,161,1072
693,244,641,43,161,1072
694,242,643,43,160,1072
695,237,648,43,157,1072
696,236,649,43,157,1072
697,233,652,43,154,1072
698,231,654,43,153,1072
699,230,655,43,152,1072
700,229,656,43,156,1072
701,229,656,43,156,1072
702,228,657,43,156,1072
703,226,659,43,155,1072
704,225,660,43,154,1072
705,224,661,43,154,1072
706,222,662,44,152,1072
707,222,662,44,152,1072
708,222,662,44,152,1072
709,220,664,44,150,1072
710,218,666,44,151,1072
711,217,667,44,150,1072
712,213,671,44,147,1072
713,211,673,44,145,1072
714,208,676,44,142,1072
715,208,676,44,142,1072
716,207,677,44,142,1072
717,205,679,44,140,1072
718,203,681,44,139,1072
719,199,684,45,135,1072
720,198,685,45,137,1072
721,195,688,45,135,1072
722,192,691,45,133,1072
723,191,692,45,132,1072
724,191,692,45,132,1072
725,190,693,45,131,1072
726,190,693,45,131,1072
727,190,693,45,131,1072
728,189,694,45,130,1072
729,188,695,45,129,1072
730,188,695,45,130,1072
731,186,697,45,129,1072
732,185,698,45,128,1072
733,183,700,45,126,1072
734,183,700,45,126,1072
735,182,701,45,126,1072
736,182,701,45,126,1072
737,181,702,45,126,1072
738,180,703,45,125,1072
739,178,705,45,123,1072
740,177,705,46,123,1072
741,175,706,47,121,1072
742,173,708,47,120,1072
743,173,708,47,120,1072
744,173,708,47,120,1072
745,172,709,47,119,1072
746,171,710,47,118,1072
747,171,710,47,118,1072
748,170,711,47,118,1072
749,168,712,48,116,1072
750,165,715,48,114,1072
751,165,715,48,114,1072
752,164,716,48,113,1072
753,164,716,48,113,1072
754,163,717,48,112,1072
755,161,719,48,110,1072
756,161,719,48,110,1072
757,158,722,48,108,1072
758,157,723,48,107,1072
759,155,725,48,105,1072
760,154,726,48,105,1072
761,153,727,48,104,1072
762,151,729,48,102,1072
763,151,729,48,102,1072
764,150,730,48,101,1072
765,150,730,48,101,1072
766,149,731,48,101,1072
767,148,731,49,100,1072
768,147,732,49,99,1072
769,146,733,49,98,1072
770,146,733,49,100,1072
771,144,735,49,99,1072
772,142,736,50,97,1072
773,142,736,50,97,1072
774,142,736,50,97,1072
775,140,736,52,95,1072
776,140,736,52,95,1072
777,139,737,52,94,1072
778,139,737,52,94,1072
779,138,738,52,93,1072
780,136,740,52,93,1072
781,136,740,52,93,1072
782,136,740,52,93,1072
783,133,743,52,92,1072
784,132,744,52,92,1072
785,131,745,52,91,1072
786,130,746,52,90,1072
787,129,747,52,90,1072
788,126,750,52,87,1072
789,126,750,52,87,1072
790,125,751,52,86,1072
791,124,751,53,85,1072
792,124,751,53,85,1072
793,122,753,53,83,1072
794,122,753,53,83,1072
795,120,755,53,81,1072
796,118,757,53,81,1072
797,117,758,53,80,1072
798,114,761,53,77,1072
799,112,763,53,76,1072
800,109,766,53,75,1072
801,108,767,53,75,1072
802,107,768,53,74,1072
803,103,771,54,72,1072
804,102,771,55,71,1072
805,100,773,55,70,1072
806,97,776,55,69,1072
807,96,777,55,69,1072
808,94,779,55,67,1072
809,92,781,55,67,1072
810,90,783,55,66,1072
811,90,783,55,66,1072
812,88,785,55,64,1072
813,87,786,55,64,1072
814,87,786,55,64,1072
815,87,786,55,64,1072
816,86,787,55,64,1072
817,85,788,55,64,1072
818,83,790,55,62,1072
819,82,791,55,62,1072
820,81,792,55,62,1072
821,81,792,55,62,1072
822,81,792,55,62,1072
823,80,793,55,61,1072
824,79,794,55,60,1072
825,77,795,56,58,1072
826,75,797,56,57,1072
827,74,798,56,56,1072
828,73,799,56,55,1072
829,73,799,56,55,1072
830,72,800,56,55,1072
831,71,801,56,54,1072
832,71,801,56,54,1072
833,71,801,56,54,1072
834,70,802,56,53,1072
835,69,803,56,53,1072
836,68,804,56,52,1072
837,67,805,56,52,1072
838,66,806,56,51,1072
839,66,806,56,51,1072
840,63,809,56,49,1072
841,62,810,56,48,1072
842,62,810,56,48,1072
843,62,810,56,48,1072
844,61,811,56,47,1072
845,60,812,56,46,1072
846,59,813,56,46,1072
847,59,813,56,46,1072
848,57,814,57,44,1072
849,55,816,57,43,1072
850,55,816,57,43,1072
851,53,818,57,41,1072
852,50,821,57,39,1072
853,50,821,57,39,1072
854,50,821,57,39,1072
855,50,821,57,39,1072
856,48,823,57,37,1072
857,47,824,57,37,1072
858,47,824,57,37,1072
859,47,824,57,37,1072
860,47,824,57,37,1072
861,47,824,57,37,1072
862,47,824,57,37,1072
863,46,824,58,36,1072
864,44,826,58,34,1072
865,44,826,58,34,1072
866,43,827,58,33,1072
867,41,829,58,32,1072
868,41,829,58,32,1072
869,41,829,58,32,1072
870,40,830,58,32,1072
871,40,830,58,32,1072
872,39,831,58,31,1072
873,39,831,58,31,1072
874,39,831,58,31,1072
875,38,832,58,30,1072
876,38,832,58,30,1072
877,38,832,58,30,1072
878,36,834,58,28,1072
879,35,835,58,27,1072
880,33,837,58,25,1072
881,33,837,58,25,1072
882,33,837,58,25,1072
883,33,837,58,25,1072
884,32,838,58,24,1072
885,32,838,58,24,1072
886,32,838,58,24,1072
887,32,838,58,24,1072
888,32,838,58,24,1072
889,32,838,58,24,1072
890,32,838,58,24,1072
891,32,838,58,24,1072
892,32,838,58,24,1072
893,31,839,58,23,1072
894,31,839,58,23,1072
895,31,839,58,23,1072
896,31,839,58,23,1072
897,30,840,58,22,1072
898,30,840,58,22,1072
899,30,840,58,22,1072
900,30,840,58,22,1072
901,30,840,58,22,1072
902,30,840,58,22,1072
903,30,840,58,22,1072
904,30,840,58,22,1072
905,30,840,58,22,1072
906,30,840,58,22,1072
907,30,840,58,22,1072
908,30,840,58,22,1072
909,29,841,58,21,1072
910,28,842,58,20,1072
911,28,842,58,20,1072
912,28,842,58,20,1072
913,26,844,58,20,1072
914,26,844,58,20,1072
915,25,845,58,19,1072
916,24,846,58,18,1072
917,24,846,58,18,1072
918,23,847,58,17,1072
919,23,847,58,17,1072
920,23,847,58,17,1072
921,23,847,58,17,1072
922,23,847,58,17,1072
923,23,847,58,17,1072
924,23,847,58,17,1072
925,23,847,58,17,1072
926,22,848,58,16,1072
927,22,848,58,16,1072
928,22,848,58,16,1072
929,22,848,58,16,1072
930,22,848,58,16,1072
931,21,849,58,15,1072
932,21,849,58,15,1072
933,21,849,58,15,1072
934,21,849,58,15,1072
935,21,849,58,15,1072
936,21,849,58,15,1072
937,21,849,58,15,1072
938,21,849,58,15,1072
939,21,849,58,15,1072
940,21,849,58,15,1072
941,21,849,58,15,1072
942,21,849,58,15,1072
943,20,850,58,14,1072
944,20,850,58,14,1072
945,20,850,58,14,1072
946,20,850,58,14,1072
947,20,850,58,14,1072
948,20,850,58,14,1072
949,20,850,58,14,1072
950,20,850,58,14,1072
951,20,850,58,14,1072
952,20,850,58,14,1072
953,20,850,58,14,1072
954,19,851,58,13,1072
955,19,851,58,13,1072
956,19,851,58,13,1072
957,19,851,58,13,1072
958,19,851,58,13,1072
959,19,851,58,13,1072
960,19,851,58,13,1072
961,19,851,58,13,1072
962,18,852,58,12,1072
963,18,852,58,12,1072
964,18,852,58,12,1072
965,18,852,58,12,1072
966,18,852,58,12,1072
967,17,853,58,11,1072
968,17,853,58,11,1072
969,15,855,58,9,1072
970,14,856,58,8,1072
971,14,856,58,8,1072
972,14,856,58,8,1072
973,14,856,58,8,1072
974,14,856,58,8,1072
975,14,856,58,8,1072
976,13,857,58,8,1072
977,13,857,58,8,1072
978,13,857,58,8,1072
979,13,857,58,8,1072
980,13,857,58,8,1072
981,13,857,58,8,1072
982,13,857,58,8,1072
983,13,857,58,8,1072
984,13,857,58,8,1072
985,12,858,58,7,1072
986,12,858,58,7,1072
987,12,858,58,7,1072
988,11,859,58,7,1072
989,11,859,58,7,1072
990,11,859,58,7,1072
991,11,859,58,7,1072
992,10,860,58,6,1072
993,10,860,58,6,1072
994,10,860,58,6,1072
995,9,861,58,5,1072
996,9,861,58,5,1072
997,8,862,58,5,1072
998,8,862,58,5,1072
999,8,862,58,5,1072
1000,8,862,58,5,1072
1001,8,862,58,5,1072
1002,8,862,58,5,1072
1003,8,862,58,5,1072
1004,8,862,58,5,1072
1005,8,862,58,5,1072
1006,7,863,58,5,1072
1007,7,863,58,5,1072
1008,7,863,58,5,1072
1009,6,864,58,5,1072
1010,5,865,58,4,1072
1011,5,865,58,4,1072
1012,4,866,58,3,1072
1013,4,866,58,3,1072
1014,4,866,58,3,1072
1015,4,866,58,3,1072
1016,4,866,58,3,1072
1017,4,866,58,3,1072
1018,4,866,58,3,1072
1019,4,866,58,3,1072
1020,4,866,58,3,1072
1021,4,866,58,3,1072
1022,4,866,58,3,1072
1023,4,866,58,3,1072
1024,4,866,58,3,1072
1025,4,866,58,3,1072
1026,4,866,58,3,1072
1027,4,866,58,3,1072
1028,4,866,58,3,1072
1029,4,866,58,3,1072
1030,4,866,58,3,1072
1031,4,866,58,3,1072
1032,4,866,58,3,1072
1033,4,866,58,3,1072
1034,4,866,58,3,1072
1035,4,866,58,3,1072
1036,4,866,58,3,1072
1037,4,866,58,3,1072
1038,4,866,58,3,1072
1039,4,866,58,3,1072
1040,4,866,58,3,1072
1041,4,866,58,3,1072
1042,4,866,58,3,1072
1043,4,866,58,3,1072
1044,4,866,58,3,1072
1045,4,866,58,3,1072
1046,4,866,58,3,1072
1047,4,866,58,3,1072
1048,4,866,58,3,1072
1049,4,866,58,3,1072
1050,4,866,58,3,1072
1051,4,866,58,3,1072
1052,4,866,58,3,1072
1053,4,866,58,3,1072
1054,3,867,58,3,1072
1055,3,867,58,3,1072
1056,3,867,58,3,1072
1057,3,867,58,3,1072
1058,3,867,58,3,1072
1059,3,867,58,3,1072
1060,3,867,58,3,1072
1061,3,867,58,3,1072
1062,3,867,58,3,1072
1063,3,867,58,3,1072
1064,3,867,58,3,1072
1065,3,867,58,3,1072
1066,3,867,58,3,1072
1067,3,867,58,3,1072
