,infected,recovered,fatalities,infected_known
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,0,0,0,0
46,0,0,0,0
47,0,0,0,0
48,0,0,0,0
49,0,0,0,0
50,0,0,0,0
51,1,0,0,0
52,1,0,0,0
53,1,0,0,0
54,1,0,0,0
55,1,0,0,0
56,1,0,0,0
57,1,0,0,0
58,1,0,0,0
59,2,0,0,0
60,2,0,0,0
61,2,0,0,0
62,2,0,0,0
63,3,0,0,0
64,3,0,0,0
65,3,0,0,0
66,3,0,0,0
67,3,0,0,0
68,3,0,0,0
69,3,0,0,0
70,3,0,0,0
71,3,0,0,0
72,3,0,0,0
73,3,0,0,0
74,3,0,0,0
75,3,0,0,0
76,4,0,0,0
77,4,0,0,0
78,4,0,0,0
79,5,0,0,0
80,5,0,0,0
81,6,0,0,0
82,6,0,0,0
83,6,0,0,0
84,6,0,0,0
85,6,0,0,0
86,6,0,0,0
87,6,0,0,0
88,7,0,0,0
89,7,0,0,0
90,8,0,0,0
91,8,0,0,0
92,8,0,0,0
93,8,0,0,0
94,8,0,0,0
95,8,0,0,0
96,8,0,0,0
97,8,0,0,0
98,10,0,0,0
99,11,0,0,0
100,11,0,0,0
101,11,0,0,0
102,11,0,0,0
103,12,0,0,0
104,13,0,0,0
105,13,0,0,0
106,14,0,0,0
107,14,0,0,0
108,14,0,0,0
109,16,0,0,0
110,17,0,0,0
111,18,0,0,0
112,18,0,0,0
113,18,0,0,0
114,18,0,0,0
115,19,0,0,0
116,19,0,0,0
117,19,0,0,0
118,19,0,0,0
119,19,0,0,0
120,19,0,0,0
121,20,0,0,0
122,21,0,0,0
123,22,0,0,0
124,25,0,0,0
125,25,0,0,0
126,25,0,0,0
127,26,0,0,0
128,26,0,0,0
129,27,0,0,0
130,27,0,0,2
131,27,0,0,2
132,28,0,0,2
133,30,0,0,2
134,31,0,0,2
135,32,0,0,2
136,32,0,0,2
137,32,0,0,2
138,33,0,0,2
139,33,0,0,2
140,34,0,0,4
141,35,0,0,4
142,35,0,0,4
143,36,0,0,4
144,38,0,0,4
145,38,0,0,4
146,40,0,0,4
147,40,0,0,4
148,42,0,0,4
149,43,0,0,4
150,43,0,0,8
151,45,0,0,8
152,47,0,0,8
153,49,0,0,8
154,52,0,0,8
155,54,0,0,8
156,54,0,0,8
157,54,0,0,8
158,54,0,0,8
159,56,0,0,8
160,56,0,0,14
161,56,0,0,14
162,56,0,0,14
163,57,0,0,14
164,58,0,0,14
165,58,0,0,14
166,60,0,0,14
167,62,0,0,14
168,62,0,0,14
169,63,0,0,14
170,64,0,0,15
171,64,0,0,15
172,66,0,0,15
173,66,0,0,15
174,67,0,0,15
175,68,0,0,15
176,69,0,0,15
177,70,0,0,15
178,73,0,0,15
179,75,0,0,15
180,77,0,0,23
181,77,0,0,23
182,79,0,0,23
183,80,0,0,23
184,80,0,0,23
185,82,0,0,23
186,82,0,0,23
187,84,0,0,23
188,87,0,0,23
189,87,0,0,23
190,87,0,0,27
191,88,0,0,27
192,89,0,0,27
193,90,0,0,27
194,90,0,0,27
195,91,0,0,27
196,91,0,0,27
197,93,0,0,27
198,95,0,0,27
199,96,0,0,27
200,97,0,0,36
201,99,0,0,36
202,99,0,0,36
203,99,0,0,36
204,100,0,0,36
205,100,0,0,36
206,101,0,0,36
207,101,0,0,36
208,106,0,0,36
209,108,0,0,36
210,108,0,0,41
211,108,0,0,41
212,109,0,0,41
213,109,0,0,41
214,111,0,0,41
215,111,0,0,41
216,113,0,0,41
217,114,0,0,41
218,117,0,0,41
219,118,0,0,41
220,119,0,0,50
221,121,0,0,50
222,122,0,0,50
223,123,0,0,50
224,125,0,0,50
225,128,0,0,50
226,128,0,0,50
227,128,0,0,50
228,129,0,0,50
229,131,0,0,50
230,134,0,0,57
231,134,0,0,57
232,135,0,0,57
233,135,0,0,57
234,135,0,0,57
235,136,0,0,57
236,137,0,0,57
237,138,0,0,57
238,140,0,0,57
239,143,0,0,57
240,144,0,0,62
241,147,0,0,62
242,147,0,0,62
243,148,0,0,62
244,148,0,0,62
245,148,0,0,62
246,150,0,0,62
247,151,0,0,62
248,155,0,0,62
249,158,0,0,62
250,159,0,0,68
251,163,0,0,68
252,165,0,0,68
253,167,0,0,68
254,170,0,0,68
255,172,0,0,68
256,172,0,0,68
257,174,0,0,68
258,176,0,0,68
259,178,0,0,68
260,181,0,0,75
261,182,0,0,75
262,184,0,0,75
263,185,0,0,75
264,186,0,0,75
265,189,0,0,75
266,191,0,0,75
267,192,0,0,75
268,193,0,0,75
269,193,0,0,75
270,195,0,0,85
271,199,0,0,85
272,200,0,0,85
273,200,0,0,85
274,200,0,0,85
275,204,0,0,85
276,204,0,0,85
277,208,0,0,85
278,209,0,0,85
279,211,0,0,85
280,212,0,0,94
281,213,0,0,94
282,216,0,0,94
283,216,0,0,94
284,218,0,0,94
285,218,0,0,94
286,219,0,0,94
287,225,0,0,94
288,225,0,0,94
289,228,0,0,94
290,229,0,0,108
291,229,0,0,108
292,230,0,0,108
293,231,0,0,108
294,231,0,0,108
295,231,0,0,108
296,232,0,0,108
297,234,0,0,108
298,235,0,0,108
299,237,0,0,108
300,239,0,0,125
301,240,0,0,125
302,242,0,0,125
303,243,0,0,125
304,248,0,0,125
305,250,0,0,125
306,250,0,0,125
307,250,0,0,125
308,250,0,0,125
309,250,0,0,125
310,250,0,0,135
311,250,0,0,135
312,250,0,0,135
313,250,0,0,135
314,250,0,0,135
315,250,0,0,135
316,250,0,0,135
317,250,0,0,135
318,250,0,0,135
319,250,0,0,135
320,250,0,0,145
321,250,0,0,145
322,250,0,0,145
323,250,0,0,145
324,250,0,0,145
325,250,0,0,145
326,250,0,0,145
327,250,0,0,145
328,250,0,0,145
329,250,0,0,145
330,250,0,0,152
331,250,0,0,152
332,250,0,0,152
333,250,0,0,152
334,250,0,0,152
335,250,0,0,152
336,250,0,0,152
337,250,0,0,152
338,250,0,0,152
339,250,0,0,152
340,250,0,0,157
341,250,0,0,157
342,249,0,1,156
343,251,0,1,156
344,250,1,1,156
345,250,1,1,156
346,250,1,1,156
347,250,1,1,156
348,250,1,1,156
349,250,1,1,156
350,250,1,1,160
351,250,1,1,160
352,250,1,1,160
353,250,1,1,160
354,250,1,1,160
355,250,1,1,160
356,250,1,1,160
357,250,1,1,160
358,250,1,1,160
359,250,1,1,160
360,250,1,1,162
361,250,1,1,162
362,249,1,2,161
363,251,1,2,161
364,251,1,2,161
365,251,1,2,161
366,251,1,2,161
367,250,2,2,160
368,250,2,2,160
369,250,2,2,160
370,250,2,2,164
371,250,2,2,164
372,250,2,2,164
373,250,2,2,164
374,248,4,2,162
375,249,4,2,162
376,249,4,2,162
377,250,4,2,162
378,250,4,2,162
379,250,4,2,162
380,250,4,2,164
381,250,4,2,164
382,250,4,2,164
383,250,4,2,164
384,250,4,2,164
385,250,4,2,164
386,250,4,2,164
387,250,4,2,164
388,250,4,2,164
389,249,5,2,164
390,249,5,2,166
391,251,5,2,166
392,251,5,2,166
393,251,5,2,166
394,251,5,2,166
395,251,5,2,166
396,249,7,2,165
397,251,7,2,165
398,251,7,2,165
399,251,7,2,165
400,251,7,2,168
401,251,7,2,168
402,251,7,2,168
403,251,7,2,168
404,251,7,2,168
405,250,8,2,168
406,250,8,2,168
407,250,8,2,168
408,249,9,2,168
409,248,10,2,168
410,248,10,2,168
411,250,10,2,168
412,250,10,2,168
413,250,10,2,168
414,249,11,2,167
415,250,11,2,167
416,250,11,2,167
417,250,11,2,167
418,249,12,2,167
419,250,12,2,167
420,250,12,2,170
421,250,12,2,170
422,250,12,2,170
423,249,13,2,170
424,252,13,2,170
425,251,14,2,169
