,infected,recovered,fatalities,infected_known
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,1,0,0,0
7,1,0,0,0
8,1,0,0,0
9,1,0,0,0
10,1,0,0,0
11,1,0,0,0
12,1,0,0,0
13,1,0,0,0
14,1,0,0,0
15,1,0,0,0
16,1,0,0,0
17,1,0,0,0
18,1,0,0,0
19,1,0,0,0
20,1,0,0,0
21,1,0,0,0
22,1,0,0,0
23,1,0,0,0
24,1,0,0,0
25,1,0,0,0
26,2,0,0,0
27,2,0,0,0
28,3,0,0,0
29,3,0,0,0
30,3,0,0,0
31,3,0,0,0
32,3,0,0,0
33,3,0,0,0
34,3,0,0,0
35,3,0,0,0
36,3,0,0,0
37,3,0,0,0
38,3,0,0,0
39,3,0,0,0
40,3,0,0,0
41,3,0,0,0
42,3,0,0,0
43,3,0,0,0
44,3,0,0,0
45,3,0,0,0
46,3,0,0,0
47,4,0,0,0
48,4,0,0,0
49,5,0,0,0
50,5,0,0,0
51,6,0,0,0
52,6,0,0,0
53,6,0,0,0
54,6,0,0,0
55,6,0,0,0
56,6,0,0,0
57,6,0,0,0
58,6,0,0,0
59,6,0,0,0
60,6,0,0,0
61,7,0,0,0
62,8,0,0,0
63,8,0,0,0
64,8,0,0,0
65,8,0,0,0
66,8,0,0,0
67,9,0,0,0
68,9,0,0,0
69,9,0,0,0
70,10,0,0,0
71,10,0,0,0
72,11,0,0,0
73,12,0,0,0
74,12,0,0,0
75,13,0,0,0
76,13,0,0,0
77,15,0,0,0
78,16,0,0,0
79,18,0,0,0
80,19,0,0,0
81,19,0,0,0
82,19,0,0,0
83,20,0,0,0
84,21,0,0,0
85,22,0,0,0
86,22,0,0,0
87,25,0,0,0
88,27,0,0,0
89,27,0,0,0
90,27,0,0,0
91,27,0,0,0
92,29,0,0,0
93,30,0,0,0
94,31,0,0,0
95,32,0,0,0
96,32,0,0,0
97,32,0,0,0
98,34,0,0,0
99,35,0,0,0
100,37,0,0,0
101,39,0,0,0
102,40,0,0,0
103,41,0,0,0
104,42,0,0,0
105,44,0,0,0
106,45,0,0,0
107,46,0,0,0
108,48,0,0,0
109,50,0,0,0
110,51,0,0,0
111,51,0,0,0
112,54,0,0,0
113,57,0,0,0
114,60,0,0,0
115,64,0,0,0
116,68,0,0,0
117,71,0,0,0
118,73,0,0,0
119,77,0,0,0
120,79,0,0,0
121,82,0,0,0
122,83,0,0,0
123,86,0,0,0
124,87,0,0,0
125,91,0,0,0
126,94,0,0,0
127,96,0,0,0
128,98,0,0,0
129,99,0,0,0
130,101,0,0,4
131,102,0,0,4
132,103,0,0,4
133,103,0,0,4
134,103,0,0,4
135,103,0,0,4
136,103,0,0,4
137,103,0,0,4
138,105,0,0,4
139,109,0,0,4
140,110,0,0,5
141,110,0,0,5
142,112,0,0,5
143,112,0,0,5
144,112,0,0,5
145,112,0,0,5
146,113,0,0,5
147,114,0,0,5
148,114,0,0,5
149,116,0,0,5
150,117,0,0,11
151,117,0,0,11
152,119,0,0,11
153,120,0,0,11
154,122,0,0,11
155,122,0,0,11
156,123,0,0,11
157,123,0,0,11
158,123,0,0,11
159,125,0,0,11
160,125,0,0,12
161,125,0,0,12
162,125,0,0,12
163,125,0,0,12
164,126,0,0,12
165,126,1,0,12
166,127,1,0,12
167,129,1,0,12
168,130,1,0,12
169,132,1,0,12
170,133,1,0,15
171,133,1,0,15
172,133,1,0,15
173,133,1,0,15
174,134,1,0,15
175,134,1,0,15
176,135,1,0,15
177,135,1,0,15
178,136,1,0,15
179,137,1,0,15
180,138,1,0,17
181,139,1,0,17
182,139,1,0,17
183,139,1,0,17
184,139,1,0,17
185,140,1,0,17
186,142,1,0,17
187,142,1,0,17
188,143,1,0,17
189,144,1,0,17
190,145,1,0,28
191,145,1,0,28
192,145,1,0,28
193,146,1,0,28
194,146,1,0,28
195,146,1,0,28
196,147,1,0,28
197,147,1,0,28
198,147,1,0,28
199,147,1,0,28
200,147,1,0,37
201,147,1,0,37
202,147,1,0,37
203,148,1,0,37
204,148,1,0,37
205,148,1,0,37
206,148,1,0,37
207,148,1,0,37
208,148,1,0,37
209,149,1,0,37
210,149,1,0,52
211,150,1,0,52
212,150,1,0,52
213,150,1,0,52
214,151,1,0,52
215,151,1,0,52
216,151,1,0,52
217,152,1,0,52
218,153,1,0,52
219,154,1,0,52
220,156,1,0,59
221,157,1,0,59
222,158,1,0,59
223,159,1,0,59
224,159,1,0,59
225,160,1,0,59
226,160,1,0,59
227,160,1,0,59
228,160,1,0,59
229,161,1,0,59
230,163,1,0,64
231,163,1,0,64
232,163,1,0,64
233,164,1,0,64
234,165,1,0,64
235,165,1,0,64
236,165,1,0,64
237,165,1,0,64
238,165,1,0,64
239,166,1,0,64
240,167,1,0,71
241,167,1,0,71
242,167,1,0,71
243,167,1,0,71
244,167,1,0,71
245,169,1,0,71
246,169,1,0,71
247,170,1,0,71
248,171,1,0,71
249,173,1,0,71
250,173,1,0,82
251,173,1,0,82
252,173,1,0,82
253,174,1,0,82
254,175,1,0,82
255,175,1,0,82
256,175,1,0,82
257,175,1,0,82
258,176,1,0,82
259,177,1,0,82
260,177,1,0,88
261,177,1,0,88
262,177,1,0,88
263,178,1,0,88
264,178,1,0,88
265,179,1,0,88
266,179,1,0,88
267,179,1,0,88
268,179,1,0,88
269,180,1,0,88
270,180,1,0,93
271,181,1,0,93
272,182,1,0,93
273,182,1,0,93
274,184,1,0,93
275,184,1,0,93
276,184,1,0,93
277,184,1,0,93
278,186,1,0,93
279,187,1,0,93
280,187,1,0,97
281,187,1,0,97
282,187,1,0,97
283,187,1,0,97
284,187,1,0,97
285,187,1,0,97
286,187,1,0,97
287,187,1,0,97
288,187,1,0,97
289,187,1,0,97
290,187,1,0,103
291,187,1,0,103
292,187,1,0,103
293,187,1,0,103
294,187,1,0,103
295,187,1,0,103
296,187,1,0,103
297,188,1,0,103
298,189,1,0,103
299,189,1,0,103
300,190,1,0,106
301,190,1,0,106
302,190,1,0,106
303,190,1,0,106
304,190,1,0,106
305,189,2,0,105
306,190,2,0,105
307,190,2,0,105
308,190,2,0,105
309,190,2,0,105
310,191,2,0,106
311,191,2,0,106
312,191,2,0,106
313,191,2,0,106
314,191,2,0,106
315,192,2,0,106
316,192,2,0,106
317,192,2,0,106
318,192,2,0,106
319,194,2,0,106
320,194,2,0,113
321,194,2,0,113
322,194,2,0,113
323,194,2,0,113
324,194,2,0,113
325,194,2,0,113
326,194,2,0,113
327,194,2,0,113
328,194,2,0,113
329,194,2,0,113
330,194,2,0,116
331,194,2,0,116
332,194,2,0,116
333,194,2,0,116
334,195,2,0,116
335,195,2,0,116
336,195,2,0,116
337,196,2,0,116
338,196,2,0,116
339,195,3,0,115
340,195,3,0,118
341,195,3,0,118
342,195,3,0,118
343,196,3,0,118
344,196,3,0,118
345,196,3,0,118
346,196,3,0,118
347,198,3,0,118
348,198,3,0,118
349,198,3,0,118
350,199,3,0,122
351,199,3,0,122
352,199,3,0,122
353,199,3,0,122
354,199,3,0,122
355,200,3,0,122
356,200,3,0,122
357,200,3,0,122
358,199,4,0,121
359,199,4,0,121
360,199,4,0,123
361,199,4,0,123
362,198,5,0,122
363,198,6,0,121
364,197,7,0,121
365,197,7,0,121
366,197,7,0,121
367,197,7,0,121
368,197,7,0,121
369,197,7,0,121
370,197,8,0,120
371,196,9,0,119
372,196,9,0,119
373,196,9,0,119
374,195,10,0,118
375,196,10,0,118
376,196,10,0,118
377,197,10,0,118
378,197,10,0,118
379,197,10,0,118
380,197,10,0,120
381,197,10,0,120
382,197,10,0,120
383,198,10,0,120
384,198,10,0,120
385,198,10,0,120
386,198,10,0,120
387,198,10,0,120
388,196,12,0,119
389,195,12,1,118
390,195,12,1,123
391,195,12,1,123
392,195,12,1,123
393,194,13,1,123
394,191,16,1,122
395,191,16,1,122
396,190,17,1,121
397,190,17,1,121
398,189,18,1,121
399,189,19,1,120
400,189,19,1,122
401,187,21,1,120
402,187,21,1,120
403,185,22,2,119
404,185,22,2,119
405,185,22,2,119
406,185,22,2,119
407,184,23,2,118
408,185,23,2,118
409,185,23,2,118
410,185,23,2,119
411,183,25,2,118
412,183,25,2,118
413,183,25,2,118
414,183,25,2,118
415,181,27,2,117
416,181,27,2,117
417,181,27,2,117
418,180,28,2,116
419,181,28,2,116
420,181,28,2,119
421,180,29,2,118
422,180,29,2,118
423,180,29,2,118
424,178,31,2,116
425,178,31,2,116
