,infected,recovered,fatalities,infected_known
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,0,0,0,0
46,0,0,0,0
47,0,0,0,0
48,0,0,0,0
49,0,0,0,0
50,0,0,0,0
51,1,0,0,0
52,1,0,0,0
53,1,0,0,0
54,1,0,0,0
55,1,0,0,0
56,2,0,0,0
57,2,0,0,0
58,2,0,0,0
59,2,0,0,0
60,2,0,0,0
61,2,0,0,0
62,2,0,0,0
63,3,0,0,0
64,3,0,0,0
65,4,0,0,0
66,4,0,0,0
67,4,0,0,0
68,4,0,0,0
69,4,0,0,0
70,4,0,0,0
71,4,0,0,0
72,4,0,0,0
73,4,0,0,0
74,4,0,0,0
75,6,0,0,0
76,6,0,0,0
77,6,0,0,0
78,6,0,0,0
79,6,0,0,0
80,6,0,0,0
81,6,0,0,0
82,7,0,0,0
83,7,0,0,0
84,7,0,0,0
85,8,0,0,0
86,8,0,0,0
87,9,0,0,0
88,9,0,0,0
89,9,0,0,0
90,12,0,0,0
91,14,0,0,0
92,14,0,0,0
93,14,0,0,0
94,14,0,0,0
95,15,0,0,0
96,16,0,0,0
97,16,0,0,0
98,18,0,0,0
99,19,0,0,0
100,19,0,0,0
101,21,0,0,0
102,21,0,0,0
103,22,0,0,0
104,22,0,0,0
105,23,0,0,0
106,24,0,0,0
107,29,0,0,0
108,29,0,0,0
109,31,0,0,0
110,32,0,0,0
111,35,0,0,0
112,36,0,0,0
113,39,0,0,0
114,40,0,0,0
115,44,0,0,0
116,45,0,0,0
117,46,0,0,0
118,49,0,0,0
119,50,0,0,0
120,55,0,0,4
121,57,0,0,4
122,59,0,0,4
123,61,0,0,4
124,65,0,0,4
125,65,0,0,4
126,65,0,0,4
127,69,0,0,4
128,71,0,0,4
129,73,0,0,4
130,74,0,0,18
131,79,0,0,18
132,80,0,0,18
133,83,0,0,18
134,85,0,0,18
135,86,0,0,18
136,91,0,0,18
137,93,0,0,18
138,96,0,0,18
139,99,0,0,18
140,102,0,0,28
141,105,0,0,28
142,106,0,0,28
143,109,0,0,28
144,112,0,0,28
145,114,0,0,28
146,117,0,0,28
147,118,0,0,28
148,123,0,0,28
149,126,0,0,28
150,130,0,0,35
151,135,0,0,35
152,136,0,0,35
153,138,0,0,35
154,139,0,0,35
155,148,0,0,35
156,150,0,0,35
157,153,0,0,35
158,159,0,0,35
159,160,0,0,35
160,162,0,0,47
161,164,0,0,47
162,170,0,0,47
163,175,0,0,47
164,177,0,0,47
165,178,0,0,47
166,180,0,0,47
167,184,0,0,47
168,186,0,0,47
169,191,0,0,47
170,196,0,0,61
171,201,0,0,61
172,202,0,0,61
173,206,0,0,61
174,214,0,0,61
175,218,0,0,61
176,221,0,0,61
177,224,0,0,61
178,231,0,0,61
179,235,0,0,61
180,243,0,0,78
181,248,0,0,78
182,252,0,0,78
183,257,0,0,78
184,260,0,0,78
185,266,0,0,78
186,268,0,0,78
187,272,0,0,78
188,274,0,0,78
189,282,0,0,78
190,286,0,0,107
191,289,0,0,107
192,292,0,0,107
193,294,0,0,107
194,303,0,0,107
195,307,0,0,107
196,312,0,0,107
197,314,0,0,107
198,316,0,0,107
199,318,0,0,107
200,322,0,0,133
201,326,0,0,133
202,329,0,0,133
203,334,0,0,133
204,341,0,0,133
205,345,0,0,133
206,347,0,0,133
207,352,0,0,133
208,361,0,0,133
209,366,0,0,133
210,369,0,0,162
211,373,0,0,162
212,378,0,0,162
213,381,0,0,162
214,386,0,0,162
215,390,0,0,162
216,391,0,0,162
217,393,0,0,162
218,399,0,0,162
219,405,0,0,162
220,412,0,0,184
221,415,0,0,184
222,420,0,0,184
223,424,0,0,184
224,425,0,0,184
225,427,0,0,184
226,435,0,0,184
227,438,0,0,184
228,441,0,0,184
229,446,0,0,184
230,449,0,0,206
231,452,0,0,206
232,457,0,0,206
233,462,0,0,206
234,467,0,0,206
235,473,0,0,206
236,474,0,0,206
237,476,0,0,206
238,481,0,0,206
239,485,1,0,206
240,492,1,0,231
241,495,1,0,231
242,498,1,0,231
243,500,1,0,231
244,500,1,0,231
245,500,1,0,231
246,500,1,0,231
247,500,1,0,231
248,500,1,0,231
249,500,1,0,231
250,500,1,0,269
251,500,1,0,269
252,500,1,0,269
253,500,1,0,269
254,500,1,0,269
255,500,1,0,269
256,500,1,0,269
257,500,1,0,269
258,500,1,0,269
259,500,1,0,269
260,500,1,0,303
261,500,1,0,303
262,500,1,0,303
263,500,1,0,303
264,500,1,0,303
265,500,1,0,303
266,500,1,0,303
267,500,1,0,303
268,500,1,0,303
269,500,1,0,303
270,500,1,0,319
271,500,1,0,319
272,500,1,0,319
273,500,1,0,319
274,500,1,0,319
275,500,1,0,319
276,500,1,0,319
277,500,1,0,319
278,500,1,0,319
279,500,1,0,319
280,500,1,0,331
281,500,1,0,331
282,500,1,0,331
283,500,1,0,331
284,500,1,0,331
285,500,1,0,331
286,500,1,0,331
287,500,1,0,331
288,500,1,0,331
289,500,1,0,331
290,500,1,0,342
291,500,1,0,342
292,500,1,0,342
293,500,1,0,342
294,500,1,0,342
295,500,1,0,342
296,500,1,0,342
297,500,1,0,342
298,500,1,0,342
299,500,1,0,342
300,500,1,0,353
301,500,1,0,353
302,500,1,0,353
303,500,1,0,353
304,500,1,0,353
305,500,1,0,353
306,500,1,0,353
307,500,1,0,353
308,500,1,0,353
309,500,1,0,353
310,500,1,0,357
311,500,1,0,357
312,500,1,0,357
313,500,1,0,357
314,499,2,0,357
315,500,2,0,357
316,500,2,0,357
317,500,2,0,357
318,500,2,0,357
319,500,2,0,357
320,500,2,0,359
321,500,2,0,359
322,499,3,0,358
323,503,3,0,358
324,503,3,0,358
325,503,3,0,358
326,503,3,0,358
327,503,3,0,358
328,503,3,0,358
329,503,3,0,358
330,503,3,0,363
331,503,3,0,363
332,503,3,0,363
333,503,3,0,363
334,503,3,0,363
335,503,3,0,363
336,503,3,0,363
337,503,3,0,363
338,503,3,0,363
339,503,3,0,363
340,503,3,0,367
341,503,3,0,367
342,503,3,0,367
343,503,3,0,367
344,503,3,0,367
345,503,3,0,367
346,503,3,0,367
347,503,3,0,367
348,503,3,0,367
349,503,3,0,367
350,503,3,0,370
351,503,3,0,370
352,503,3,0,370
353,503,3,0,370
354,503,3,0,370
355,503,3,0,370
356,503,3,0,370
357,502,4,0,369
358,502,4,0,369
359,502,4,0,369
360,502,4,0,373
361,502,4,0,373
362,502,4,0,373
363,501,5,0,372
364,501,5,0,372
365,500,6,0,372
366,500,6,0,372
367,500,6,0,372
368,500,6,0,372
369,500,6,0,372
370,500,6,0,373
371,500,6,0,373
372,500,6,0,373
373,499,7,0,372
374,507,7,0,372
375,507,7,0,372
376,507,7,0,372
377,507,7,0,372
378,507,7,0,372
379,507,7,0,372
380,506,8,0,374
381,506,8,0,374
382,506,8,0,374
383,506,8,0,374
384,506,8,0,374
385,505,9,0,374
386,504,10,0,373
387,504,10,0,373
388,504,10,0,373
389,504,10,0,373
390,504,10,0,375
391,502,12,0,373
392,501,13,0,373
393,501,13,0,373
394,501,13,0,373
395,501,13,0,373
396,500,14,0,373
397,500,14,0,373
398,500,14,0,373
399,499,15,0,373
400,503,16,0,377
401,503,16,0,377
402,502,17,0,376
403,502,17,0,376
404,502,17,0,376
405,502,17,0,376
406,502,17,0,376
407,502,17,0,376
408,502,17,0,376
409,502,17,0,376
410,502,17,0,377
411,502,17,0,377
412,502,17,0,377
413,501,18,0,377
414,501,18,0,377
415,500,18,1,376
416,499,19,1,376
417,505,19,1,376
418,505,19,1,376
419,504,20,1,375
420,503,21,1,375
421,501,22,2,373
422,500,23,2,372
423,498,25,2,371
424,507,26,2,370
425,507,26,2,370
