,infected,recovered,fatalities,infected_known,susceptible,severity0,severity1,severity2,positive,number_of_tests
0,0,0,0,0,2000,0,0,0,,0.0
1,0,0,0,0,2000,0,0,0,,0.0
2,0,0,0,0,2000,0,0,0,,0.0
3,0,0,0,0,2000,0,0,0,,0.0
4,0,0,0,0,2000,0,0,0,,0.0
5,0,0,0,0,2000,0,0,0,,0.0
6,5,0,0,0,1995,0,0,0,,0.0
7,5,0,0,0,1995,0,0,0,,0.0
8,5,0,0,0,1995,0,0,0,,0.0
9,5,0,0,0,1995,0,0,0,,0.0
10,5,0,0,0,1995,0,0,0,,0.0
11,5,0,0,0,1995,0,0,0,,0.0
12,5,0,0,0,1995,0,0,0,,0.0
13,5,0,0,0,1995,0,0,0,,0.0
14,5,0,0,0,1995,0,0,0,,0.0
15,5,0,0,0,1995,0,0,0,,0.0
16,5,0,0,0,1995,0,0,0,,0.0
17,5,0,0,0,1995,0,0,0,,0.0
18,5,0,0,0,1995,0,0,0,,0.0
19,5,0,0,0,1995,0,0,0,,0.0
20,5,0,0,0,1995,0,0,0,,0.0
21,5,0,0,0,1995,0,0,0,,0.0
22,5,0,0,0,1995,0,0,0,,0.0
23,5,0,0,0,1995,0,0,0,,0.0
24,5,0,0,0,1995,0,0,0,,0.0
25,5,0,0,0,1995,5,0,0,,0.0
26,5,0,0,0,1995,5,0,0,,0.0
27,11,0,0,0,1989,5,0,0,,0.0
28,11,0,0,0,1989,5,0,0,,0.0
29,13,0,0,0,1987,5,0,0,,0.0
30,14,0,0,0,1986,5,0,0,,0.0
31,16,0,0,0,1984,5,0,0,,0.0
32,17,0,0,0,1983,5,0,0,,0.0
33,18,0,0,0,1982,5,0,0,,0.0
34,19,0,0,0,1981,5,0,0,,0.0
35,20,0,0,0,1980,5,0,0,,0.0
36,20,0,0,0,1980,5,0,0,,0.0
37,21,0,0,0,1979,5,0,0,,0.0
38,23,0,0,0,1977,5,0,0,,0.0
39,24,0,0,0,1976,5,0,0,,0.0
40,25,0,0,0,1975,5,0,0,,0.0
41,27,0,0,0,1973,5,0,0,,0.0
42,27,0,0,0,1973,5,0,0,,0.0
43,28,0,0,0,1972,5,0,0,,0.0
44,29,0,0,0,1971,5,0,0,,0.0
45,29,0,0,0,1971,5,0,0,,0.0
46,32,0,0,0,1968,5,0,0,,0.0
47,33,0,0,0,1967,11,0,0,,0.0
48,39,0,0,0,1961,11,0,0,,0.0
49,42,0,0,0,1958,13,0,0,,0.0
50,49,0,0,0,1951,14,0,0,,0.0
51,51,0,0,0,1949,16,0,0,,0.0
52,54,0,0,0,1946,17,0,0,,0.0
53,56,0,0,0,1944,18,0,0,,0.0
54,59,0,0,0,1941,19,0,0,,0.0
55,69,0,0,0,1931,20,0,0,,0.0
56,73,0,0,0,1927,20,0,0,,0.0
57,80,0,0,0,1920,21,0,0,,0.0
58,84,0,0,0,1916,23,0,0,,0.0
59,87,0,0,0,1913,24,0,0,,0.0
60,94,0,0,0,1906,25,0,0,,0.0
61,104,0,0,0,1896,27,0,0,,
62,107,0,0,0,1893,27,0,0,,
63,108,0,0,0,1892,28,0,0,,
64,114,0,0,0,1886,29,0,0,,
65,117,0,0,0,1883,29,0,0,,
66,122,0,0,0,1878,32,0,0,,
67,127,0,0,0,1873,33,0,0,,
68,129,0,0,0,1871,39,0,0,,
69,133,0,0,0,1867,42,0,0,,
70,139,0,0,2,1861,49,0,0,2.0,10.0
71,143,0,0,2,1857,51,0,0,,
72,147,0,0,2,1853,54,0,0,,
73,149,0,0,2,1851,56,0,0,,
74,153,0,0,2,1847,59,0,0,,
75,159,0,0,2,1841,64,5,0,,
76,166,0,0,2,1834,68,5,0,,
77,172,0,0,2,1828,75,5,0,,
78,178,0,0,2,1822,79,5,0,,
79,188,0,0,2,1812,82,5,0,,
80,200,0,0,7,1800,89,5,0,5.0,20.0
81,203,0,0,7,1797,99,5,0,,
82,207,0,0,7,1793,102,5,0,,
83,212,0,0,7,1788,103,5,0,,
84,222,0,0,7,1778,109,5,0,,
85,228,0,0,7,1772,112,5,0,,
86,235,0,0,7,1765,117,5,0,,
87,244,0,0,7,1756,122,5,0,,
88,253,0,0,7,1747,124,5,0,,
89,265,0,0,7,1735,128,5,0,,
90,275,0,0,13,1725,134,5,0,6.0,35.0
91,288,0,0,13,1712,138,5,0,,
92,296,0,0,13,1704,142,5,0,,
93,308,0,0,13,1692,144,5,0,,
94,314,0,0,13,1686,148,5,0,,
95,329,0,0,13,1671,154,5,0,,
96,346,0,0,13,1654,161,5,0,,
97,356,0,0,13,1644,162,10,0,,
98,367,0,0,13,1633,168,10,0,,
99,374,0,0,13,1626,176,12,0,,
100,386,0,0,24,1614,187,13,0,11.0,43.0
101,399,0,0,24,1601,189,14,0,,
102,410,0,0,24,1590,192,15,0,,
103,420,0,0,24,1580,196,16,0,,
104,435,0,0,24,1565,205,17,0,,
105,445,0,0,24,1555,210,18,0,,
106,457,0,0,24,1543,217,18,0,,
107,469,0,0,24,1531,225,19,0,,
108,486,0,0,24,1514,233,20,0,,
109,496,0,0,24,1504,244,21,0,,
110,511,0,0,53,1489,253,22,0,29.0,73.0
111,521,0,0,53,1479,264,24,0,,
112,538,0,0,53,1462,272,24,0,,
113,551,0,0,53,1449,283,25,0,,
114,567,0,0,53,1433,288,26,0,,
