,infected,recovered,fatalities,infected_known
426,501,26,2,359
427,500,27,2,359
428,500,27,2,359
429,498,29,2,357
430,509,30,2,359
431,509,30,2,359
432,507,32,2,358
433,506,33,2,358
434,504,35,2,356
435,501,38,2,354
436,501,38,2,354
437,499,40,2,352
438,510,41,2,351
439,510,41,2,351
440,509,41,3,354
441,507,42,4,352
442,506,43,4,351
443,505,44,4,350
444,504,45,4,350
445,502,47,4,348
446,502,47,4,348
447,500,48,5,347
448,500,48,5,347
449,499,49,5,346
450,501,51,5,346
451,498,54,5,343
452,504,54,6,342
453,502,55,7,340
454,500,57,7,338
455,500,57,7,338
456,497,60,7,336
457,503,62,7,335
458,500,65,7,333
459,498,67,7,331
460,503,69,7,336
461,501,70,8,334
462,500,71,8,333
463,498,73,8,331
464,499,76,9,328
465,502,82,9,327
466,498,86,9,326
467,505,86,9,326
468,504,87,9,325
469,503,88,9,324
470,502,89,9,333
471,501,90,9,333
472,498,93,9,330
473,506,95,9,330
474,503,98,9,327
475,502,99,9,327
476,502,99,9,327
477,500,101,9,325
478,500,101,9,325
479,499,102,9,325
480,504,103,9,333
481,501,106,9,330
482,501,106,9,330
483,498,108,10,327
484,503,112,10,324
485,502,112,11,323
486,497,116,12,319
487,504,118,12,318
488,502,120,12,317
489,498,124,12,314
490,504,125,13,325
491,498,130,14,321
492,503,132,14,319
493,500,135,14,316
494,497,138,14,314
495,501,139,14,313
496,495,144,15,308
497,500,149,16,304
498,498,151,16,303
499,499,153,16,302
500,502,157,16,311
501,496,163,16,307
502,500,167,17,303
503,492,175,17,301
504,497,176,17,300
505,497,183,18,294
506,503,185,18,292
507,500,188,18,290
508,497,191,18,287
509,502,192,19,285
510,498,196,19,294
511,501,200,19,290
512,495,204,21,285
513,504,204,21,285
514,503,205,21,284
515,502,206,21,283
516,498,210,21,280
517,499,213,23,275
518,505,215,23,274
519,503,217,23,272
520,498,222,23,281
521,499,224,25,278
522,503,227,25,277
523,499,230,26,274
524,505,232,26,272
525,501,236,26,268
526,496,239,28,264
527,502,240,28,263
528,499,243,28,261
529,501,245,28,259
530,498,248,28,276
531,501,253,29,271
532,498,256,29,269
533,500,258,29,267
534,497,261,29,265
535,498,266,29,262
536,507,267,29,262
537,505,269,29,261
538,502,272,29,259
539,498,276,29,255
540,505,277,29,282
541,502,280,29,280
542,496,286,29,275
543,496,291,29,271
544,501,292,29,271
545,501,292,29,271
546,498,294,30,269
547,501,295,30,268
548,495,301,30,262
549,495,305,30,258
550,498,307,30,274
551,499,310,30,272
552,505,311,30,271
553,502,314,30,268
554,498,318,30,265
555,500,320,30,264
556,498,322,30,262
557,497,325,30,260
558,499,327,30,258
559,498,331,30,254
560,493,336,30,279
561,497,336,30,279
562,502,337,30,278
563,499,338,32,275
564,496,342,33,272
565,498,342,33,272
566,495,345,33,271
567,491,351,33,268
568,494,352,33,267
569,494,356,33,264
570,496,360,33,288
571,495,363,33,285
572,495,366,33,284
573,495,368,33,283
574,496,368,33,283
575,499,369,33,282
576,493,375,33,276
577,496,375,33,276
578,493,379,33,273
579,491,381,33,272
580,492,384,33,299
581,492,386,34,297
582,489,389,34,294
583,487,394,34,290
584,481,402,34,283
585,482,402,34,283
586,481,404,34,281
587,481,404,34,281
588,479,405,35,279
589,480,406,35,278
590,479,407,35,289
591,478,409,35,288
592,479,409,35,288
593,480,410,35,287
594,479,412,35,285
595,482,413,35,284
596,483,414,35,284
597,483,414,35,284
598,481,416,35,284
599,480,418,35,284
600,479,420,36,299
601,478,422,36,297
602,476,424,36,295
603,477,425,36,294
604,474,428,36,291
605,472,430,36,289
606,473,430,36,289
607,472,431,36,288
608,471,433,36,286
609,469,435,36,284
610,468,436,36,301
611,469,437,36,300
612,467,439,36,298
613,467,440,36,298
614,465,441,37,296
615,463,443,37,294
616,461,445,37,293
617,461,445,37,293
618,462,446,37,292
619,463,446,37,292
620,462,447,38,311
621,461,448,38,311
622,459,449,39,309
623,457,450,40,307
624,457,451,40,307
625,458,451,40,307
626,458,452,40,306
627,458,452,40,306
628,458,453,40,305
629,458,453,40,305
630,458,453,40,315
631,458,454,40,315
632,457,456,40,313
633,458,456,40,313
634,458,456,40,313
635,457,458,40,311
636,457,458,40,311
637,458,458,40,311
638,459,458,40,311
639,459,458,40,311
640,460,458,40,321
641,458,460,40,319
642,458,460,40,319
643,458,460,40,319
644,459,460,40,319
645,459,461,40,318
646,458,462,40,317
647,458,462,41,316
648,458,462,41,316
649,459,463,41,315
650,459,463,41,323
651,459,463,41,323
652,459,463,41,323
653,458,464,41,322
654,458,465,41,321
655,457,465,42,320
656,458,465,42,320
657,458,465,42,320
658,458,465,42,320
659,459,465,42,320
660,457,467,42,328
661,457,467,42,328
662,457,467,42,328
663,457,467,42,328
664,458,467,42,328
665,458,467,42,328
666,459,467,42,328
667,460,467,42,328
668,461,467,42,328
669,461,467,42,328
670,461,468,42,334
671,461,468,42,334
672,461,468,42,334
673,461,468,42,334
674,461,469,42,333
675,463,469,42,333
676,463,469,42,333
677,461,471,42,332
678,461,472,42,331
679,461,472,42,331
680,461,472,42,334
681,462,472,42,334
682,462,472,42,334
683,462,472,42,334
684,462,472,42,334
685,463,472,43,333
686,463,472,43,333
687,463,472,43,333
688,465,472,43,333
689,466,473,43,332
690,466,473,43,336
691,466,473,43,336
692,466,473,43,336
693,466,473,43,336
694,466,473,43,336
695,467,473,43,336
696,467,473,43,336
697,466,474,43,336
698,466,474,43,336
699,466,474,43,336
700,466,474,43,344
701,466,474,43,344
702,466,474,43,344
703,466,474,43,344
704,466,474,43,344
705,467,474,43,344
706,467,474,43,344
707,467,474,43,344
708,467,474,43,344
709,467,474,43,344
710,468,474,43,349
711,468,474,43,349
712,468,474,43,349
713,468,475,43,348
714,467,476,43,348
715,467,476,43,348
716,467,476,43,348
717,467,476,43,348
718,467,476,43,348
719,467,476,43,348
720,466,477,43,356
721,465,478,43,356
722,464,479,43,355
723,464,479,43,355
724,463,480,43,354
725,463,480,43,354
726,462,481,43,353
727,462,481,43,353
728,461,482,43,353
729,462,482,43,353
730,463,482,43,359
731,461,484,43,357
732,461,484,43,357
733,462,484,43,357
734,462,484,43,357
735,462,484,43,357
736,461,485,43,356
737,461,485,43,356
738,461,485,43,356
739,462,485,43,356
740,462,485,43,358
741,461,486,43,357
742,461,486,43,357
743,461,486,43,357
744,459,488,43,355
745,459,488,44,354
746,458,489,44,353
747,457,490,44,352
748,457,490,44,352
749,458,490,44,352
750,456,492,44,356
751,454,494,44,354
752,455,494,44,354
753,455,494,44,354
754,455,494,44,354
755,455,494,44,354
756,454,495,44,353
757,453,496,44,352
758,454,496,44,352
759,452,498,44,350
760,451,499,44,352
761,450,500,44,351
762,450,500,44,351
763,449,500,45,350
764,449,500,45,350
765,449,500,45,350
766,447,502,45,348
767,446,503,45,347
768,446,503,45,347
769,446,503,45,347
770,446,503,45,351
771,446,503,45,351
772,446,504,45,350
773,444,505,46,349
774,442,507,46,347
775,442,507,46,347
776,441,507,47,346
777,437,510,48,343
778,436,511,48,342
779,431,516,48,337
780,430,517,48,337
781,430,517,48,337
782,426,519,50,334
783,426,519,50,334
784,422,523,50,330
785,420,525,50,328
786,419,526,50,327
787,418,527,50,326
788,417,528,50,325
789,417,528,50,325
790,415,530,50,326
791,414,531,50,326
792,414,531,50,326
793,411,534,50,323
794,410,535,50,322
795,407,538,50,320
796,403,542,50,316
797,402,543,50,315
798,399,546,50,312
799,399,546,50,312
800,399,546,50,312
801,397,548,50,310
802,397,548,50,310
803,396,549,50,309
804,396,549,50,309
805,395,550,50,308
806,394,551,50,307
807,393,552,50,306
808,392,553,50,305
809,390,555,50,303
810,386,559,50,300
811,384,561,50,299
812,383,562,50,299
813,383,562,50,299
814,379,565,51,296
815,378,566,51,296
816,377,567,51,295
817,376,568,51,294
818,375,569,51,293
819,373,570,52,291
820,368,575,52,287
821,367,576,52,286
822,367,576,52,286
823,364,577,54,283
824,361,579,55,281
825,359,581,55,279
826,357,583,55,277
827,354,586,55,275
828,353,587,55,274
829,352,588,55,274
830,352,588,55,276
831,349,591,55,273
832,346,592,57,270
833,342,596,57,268
834,340,598,57,266
835,335,602,58,263
836,329,607,59,258
837,329,607,59,258
838,326,609,60,256
839,324,611,60,254
840,322,613,60,254
841,319,616,60,252
842,319,616,60,252
843,317,617,61,250
844,316,618,61,249
845,313,621,61,248
846,310,623,62,246
847,306,627,62,242
848,304,628,63,240
849,302,629,64,238
850,300,631,64,237
851,298,633,64,235
852,295,636,64,233
853,295,636,64,233
854,293,638,64,231
855,290,641,64,228
856,289,642,64,227
857,284,647,64,226
858,282,648,65,224
859,280,650,65,222
860,275,655,65,218
861,269,661,65,213
862,268,661,66,212
863,267,662,66,212
864,266,663,66,211
865,263,666,66,210
866,262,667,66,210
867,262,668,66,209
868,259,670,67,206
869,259,670,67,206
870,257,671,68,204
871,257,671,68,204
872,254,674,68,202
873,253,674,69,201
874,252,675,69,200
875,250,677,69,198
876,246,681,69,194
877,245,682,69,193
878,245,682,69,193
879,245,682,69,193
880,241,686,69,190
881,238,689,69,187
882,236,691,69,186
883,231,696,69,184
884,229,698,69,182
885,227,700,69,180
886,225,702,69,178
887,218,708,70,174
888,217,708,71,173
889,214,711,71,171
890,211,714,71,168
891,209,716,71,166
892,208,717,71,165
893,204,720,72,162
894,204,720,72,162
895,201,723,72,160
896,201,724,72,160
897,197,727,73,157
898,194,730,73,154
899,191,733,73,151
900,187,736,74,149
901,185,738,74,148
902,181,741,75,145
903,180,742,75,145
904,179,743,75,144
905,177,745,75,142
906,175,746,76,141
907,174,747,76,140
908,172,749,76,139
909,170,751,76,137
910,167,754,76,135
911,164,757,76,132
912,162,759,76,130
913,159,762,76,128
914,159,762,76,128
915,156,765,76,126
916,153,768,76,123
917,151,770,76,122
918,150,771,76,122
919,148,773,76,121
920,146,775,76,120
921,145,776,76,119
922,143,778,76,117
923,143,778,76,117
924,141,780,76,115
925,139,782,76,113
926,138,783,76,113
927,134,787,76,109
928,131,790,76,106
929,129,792,76,106
930,126,795,76,104
931,123,797,77,101
932,121,799,77,100
933,118,801,78,98
934,118,801,78,98
935,116,803,78,97
936,114,805,78,97
937,111,808,78,96
938,110,809,78,96
939,110,809,78,96
940,108,811,78,95
941,107,812,78,94
942,105,814,78,92
943,104,815,78,91
944,101,817,79,89
945,97,821,79,85
946,94,824,79,82
947,93,824,80,81
948,93,824,80,81
949,92,825,80,80
950,90,827,80,78
951,88,829,80,76
952,88,829,80,76
953,85,832,80,73
954,82,835,80,70
955,79,837,81,68
956,77,838,82,66
957,74,841,82,64
958,72,843,82,62
959,71,844,82,61
960,71,844,82,61
961,71,844,82,61
962,70,845,82,60
963,69,846,82,59
964,68,847,82,58
965,66,849,82,56
966,65,850,82,55
967,63,852,82,53
968,62,853,82,52
969,62,853,82,52
970,62,853,82,52
971,62,853,82,52
972,60,855,82,50
973,59,856,82,49
974,59,856,82,49
975,58,857,82,48
976,57,858,82,48
977,55,860,82,46
978,55,860,82,46
979,55,860,82,46
980,55,860,82,47
981,55,860,82,47
982,52,862,83,44
983,52,862,83,44
984,50,864,83,43
985,50,864,83,43
986,48,866,83,41
987,48,866,83,41
988,47,867,83,41
989,46,868,83,40
990,46,868,83,40
991,46,868,83,40
992,45,869,83,39
993,44,870,83,38
994,43,871,83,37
995,43,871,83,37
996,43,871,83,37
997,43,871,83,37
998,41,873,83,35
999,40,873,84,34
1000,39,874,84,33
1001,39,874,84,33
1002,38,875,84,32
1003,38,875,84,32
1004,38,875,84,32
1005,38,875,84,32
1006,37,876,84,31
1007,37,876,84,31
1008,37,876,84,31
1009,36,877,84,30
1010,36,877,84,30
1011,36,877,84,30
1012,36,877,84,30
1013,36,877,84,30
1014,36,877,84,30
1015,36,877,84,30
1016,35,878,84,29
1017,35,878,84,29
1018,35,878,84,29
1019,35,878,84,29
1020,35,878,84,29
1021,35,878,84,29
1022,35,878,84,29
1023,34,879,84,28
1024,34,879,84,28
1025,33,880,84,27
1026,33,880,84,27
1027,32,881,84,26
1028,32,881,84,26
1029,32,881,84,26
1030,32,881,84,26
1031,32,881,84,26
1032,32,881,84,26
1033,32,881,84,26
1034,32,881,84,26
1035,31,881,85,25
1036,30,881,86,24
1037,27,884,86,21
1038,25,885,87,20
1039,24,886,87,19
1040,24,886,87,19
1041,23,887,87,18
1042,23,887,87,18
1043,21,888,88,17
1044,21,888,88,17
1045,21,888,88,17
1046,20,889,88,16
1047,20,889,88,16
1048,20,889,88,16
1049,20,889,88,16
1050,20,889,88,16
1051,20,889,88,16
1052,20,889,88,16
1053,18,890,89,15
1054,18,890,89,15
1055,17,891,89,14
1056,17,891,89,14
1057,15,893,89,12
1058,15,893,89,12
1059,15,893,89,12
1060,14,894,89,11
1061,14,894,89,11
1062,14,894,89,11
1063,14,894,89,11
1064,14,894,89,11
1065,14,894,89,11
1066,14,894,89,11
1067,14,894,89,11
1068,14,894,89,11
1069,14,894,89,11
1070,14,894,89,11
1071,14,894,89,11
1072,13,895,89,10
1073,13,895,89,10
1074,13,895,89,10
1075,13,895,89,10
1076,13,895,89,10
1077,13,895,89,10
1078,13,895,89,10
1079,13,895,89,10
1080,13,895,89,10
1081,13,895,89,10
1082,13,895,89,10
1083,13,895,89,10
1084,13,895,89,10
1085,13,895,89,10
1086,13,895,89,10
1087,13,895,89,10
1088,13,895,89,10
1089,13,895,89,10
1090,13,895,89,10
1091,13,895,89,10
1092,13,895,89,10
1093,13,895,89,10
1094,13,895,89,10
1095,13,895,89,10
1096,13,895,89,10
1097,13,895,89,10
1098,13,895,89,10
1099,13,895,89,10
1100,13,895,89,10
1101,13,895,89,10
1102,11,897,89,9
1103,11,897,89,9
1104,11,897,89,9
1105,11,897,89,9
1106,11,897,89,9
1107,10,898,89,8
1108,10,898,89,8
1109,10,898,89,8
1110,10,898,89,8
1111,10,898,89,8
1112,10,898,89,8
1113,10,898,89,8
1114,9,899,89,8
1115,9,899,89,8
1116,9,899,89,8
1117,9,899,89,8
1118,9,899,89,8
1119,8,900,89,7
1120,8,900,89,7
1121,8,900,89,7
1122,8,900,89,7
1123,8,900,89,7
1124,8,900,89,7
1125,8,900,89,7
1126,8,900,89,7
1127,8,900,89,7
1128,8,900,89,7
1129,8,900,89,7
1130,7,901,89,7
1131,7,901,89,7
1132,7,901,89,7
1133,7,901,89,7
1134,7,901,89,7
1135,7,901,89,7
1136,7,901,89,7
1137,7,901,89,7
1138,7,901,89,7
1139,7,901,89,7
1140,7,901,89,7
1141,6,902,89,6
1142,6,902,89,6
1143,6,902,89,6
1144,6,902,89,6
1145,5,902,90,5
1146,5,902,90,5
1147,5,902,90,5
1148,4,903,90,4
1149,4,903,90,4
1150,4,903,90,4
1151,4,903,90,4
1152,4,903,90,4
1153,3,904,90,3
1154,3,904,90,3
1155,3,904,90,3
1156,3,904,90,3
1157,3,904,90,3
1158,2,905,90,2
1159,2,905,90,2
1160,2,905,90,2
1161,2,905,90,2
1162,2,905,90,2
1163,2,905,90,2
1164,2,905,90,2
1165,2,905,90,2
1166,2,905,90,2
1167,2,905,90,2
1168,2,905,90,2
1169,2,905,90,2
1170,2,905,90,2
1171,2,905,90,2
1172,2,905,90,2
1173,2,905,90,2
1174,2,905,90,2
1175,2,905,90,2
1176,2,905,90,2
1177,2,905,90,2
1178,2,905,90,2
1179,2,905,90,2
1180,2,905,90,2
1181,2,905,90,2
1182,2,905,90,2
1183,2,905,90,2
1184,2,905,90,2
1185,2,905,90,2
1186,2,905,90,2
1187,2,905,90,2
1188,2,905,90,2
1189,2,905,90,2
1190,2,905,90,2
1191,2,905,90,2
1192,2,905,90,2
1193,2,905,90,2
1194,2,905,90,2
1195,2,905,90,2
1196,2,905,90,2
1197,2,905,90,2
1198,2,905,90,2
1199,2,905,90,2
1200,2,905,90,2
1201,2,905,90,2
1202,2,905,90,2
1203,2,905,90,2
1204,2,905,90,2
1205,2,905,90,2
1206,2,905,90,2
1207,2,905,90,2
1208,2,905,90,2
1209,2,905,90,2
1210,2,905,90,2
1211,2,905,90,2
1212,2,905,90,2
1213,2,905,90,2
1214,2,905,90,2
1215,2,905,90,2
1216,2,905,90,2
1217,2,905,90,2
1218,2,905,90,2
1219,2,905,90,2
1220,2,905,90,2
1221,2,905,90,2
1222,2,905,90,2
1223,2,905,90,2
1224,2,905,90,2
1225,2,905,90,2
1226,2,905,90,2
1227,2,905,90,2
1228,2,905,90,2
1229,2,905,90,2
1230,2,905,90,2
1231,2,905,90,2
1232,2,905,90,2
1233,2,905,90,2
1234,2,905,90,2
1235,2,905,90,2
1236,2,905,90,2
1237,2,905,90,2
1238,2,905,90,2
1239,2,905,90,2
1240,2,905,90,2
1241,2,905,90,2
1242,2,905,90,2
1243,2,905,90,2
1244,2,905,90,2
1245,1,906,90,1
1246,1,906,90,1
1247,1,906,90,1
1248,1,906,90,1
1249,1,906,90,1
1250,1,906,90,1
1251,1,906,90,1
1252,1,906,90,1
1253,1,906,90,1
1254,1,906,90,1
1255,1,906,90,1
1256,1,906,90,1
1257,1,906,90,1
1258,1,906,90,1
1259,1,906,90,1
1260,1,906,90,1
1261,1,906,90,1
1262,1,906,90,1
1263,1,906,90,1
1264,1,906,90,1
1265,1,906,90,1
1266,1,906,90,1
1267,1,906,90,1
1268,1,906,90,1
1269,1,906,90,1
1270,1,906,90,1
1271,1,906,90,1
1272,1,906,90,1
1273,0,907,90,0
