,infected,recovered,fatalities,infected_known
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,1,0,0,0
7,1,0,0,0
8,1,0,0,0
9,1,0,0,0
10,1,0,0,0
11,1,0,0,0
12,1,0,0,0
13,1,0,0,0
14,1,0,0,0
15,1,0,0,0
16,1,0,0,0
17,1,0,0,0
18,1,0,0,0
19,1,0,0,0
20,1,0,0,0
21,1,0,0,0
22,1,0,0,0
23,1,0,0,0
24,1,0,0,0
25,1,0,0,0
26,1,0,0,0
27,2,0,0,0
28,2,0,0,0
29,2,0,0,0
30,2,0,0,0
31,3,0,0,0
32,3,0,0,0
33,3,0,0,0
34,4,0,0,0
35,5,0,0,0
36,5,0,0,0
37,5,0,0,0
38,6,0,0,0
39,6,0,0,0
40,6,0,0,0
41,6,0,0,0
42,6,0,0,0
43,6,0,0,0
44,6,0,0,0
45,6,0,0,0
46,6,0,0,0
47,6,0,0,0
48,6,0,0,0
49,6,0,0,0
50,7,0,0,0
51,7,0,0,0
52,9,0,0,0
53,10,0,0,0
54,10,0,0,0
55,10,0,0,0
56,11,0,0,0
57,12,0,0,0
58,13,0,0,0
59,13,0,0,0
60,15,0,0,0
61,15,0,0,0
62,15,0,0,0
63,16,0,0,0
64,18,0,0,0
65,20,0,0,0
66,21,0,0,0
67,21,0,0,0
68,21,0,0,0
69,22,0,0,0
70,22,0,0,0
71,22,0,0,0
72,24,0,0,0
73,25,0,0,0
74,27,0,0,0
75,32,0,0,0
76,33,0,0,0
77,34,0,0,0
78,35,0,0,0
79,37,0,0,0
80,41,0,0,0
81,42,0,0,0
82,45,0,0,0
83,47,0,0,0
84,51,0,0,0
85,53,0,0,0
86,56,0,0,0
87,59,0,0,0
88,61,0,0,0
89,62,0,0,0
90,65,0,0,0
91,68,0,0,0
92,72,0,0,0
93,75,0,0,0
94,79,0,0,0
95,83,0,0,0
96,86,0,0,0
97,91,0,0,0
98,95,0,0,0
99,100,0,0,0
100,103,0,0,1
101,103,0,0,1
102,105,0,0,1
103,107,0,0,1
104,107,0,0,1
105,109,0,0,1
106,109,0,0,1
107,114,0,0,1
108,115,0,0,1
109,118,0,0,1
110,121,0,0,3
111,121,0,0,3
112,122,0,0,3
113,122,0,0,3
114,123,0,0,3
115,123,0,0,3
116,125,0,0,3
117,127,0,0,3
118,128,0,0,3
119,129,0,0,3
120,132,0,0,5
121,135,0,0,5
122,137,0,0,5
123,138,0,0,5
124,139,0,0,5
125,141,0,0,5
126,144,0,0,5
127,145,0,0,5
128,148,0,0,5
129,151,0,0,5
130,156,0,0,8
131,156,0,0,8
132,158,0,0,8
133,158,0,0,8
134,161,0,0,8
135,162,0,0,8
136,164,0,0,8
137,164,0,0,8
138,164,0,0,8
139,164,0,0,8
140,165,0,0,10
141,166,0,0,10
142,166,0,0,10
143,167,0,0,10
144,169,0,0,10
145,169,0,0,10
146,169,0,0,10
147,170,0,0,10
148,171,0,0,10
149,172,0,0,10
150,172,0,0,19
151,177,0,0,19
152,179,0,0,19
153,179,0,0,19
154,179,0,0,19
155,179,0,0,19
156,180,0,0,19
157,185,0,0,19
158,187,0,0,19
159,189,0,0,19
160,192,0,0,28
161,193,0,0,28
162,193,0,0,28
163,193,0,0,28
164,195,0,0,28
165,197,0,0,28
166,197,0,0,28
167,199,0,0,28
168,201,0,0,28
169,201,0,0,28
170,203,0,0,42
171,203,0,0,42
172,205,0,0,42
173,207,0,0,42
174,207,0,0,42
175,208,0,0,42
176,208,0,0,42
177,210,0,0,42
178,211,0,0,42
179,213,0,0,42
180,216,0,0,58
181,216,0,0,58
182,217,0,0,58
183,218,0,0,58
184,218,0,0,58
185,219,0,0,58
186,220,0,0,58
187,220,0,0,58
188,220,0,0,58
189,222,0,0,58
190,223,0,0,68
191,223,0,0,68
192,223,0,0,68
193,225,0,0,68
194,225,0,0,68
195,226,0,0,68
196,229,0,0,68
197,230,0,0,68
198,230,0,0,68
199,231,0,0,68
200,231,0,0,80
201,231,0,0,80
202,231,0,0,80
203,231,0,0,80
204,232,0,0,80
205,232,0,0,80
206,232,0,0,80
207,235,0,0,80
208,236,0,0,80
209,237,0,0,80
210,237,0,0,92
211,237,0,0,92
212,238,0,0,92
213,239,0,0,92
214,239,0,0,92
215,239,0,0,92
216,240,0,0,92
217,240,0,0,92
218,241,0,0,92
219,242,0,0,92
220,244,0,0,103
221,245,0,0,103
222,245,0,0,103
223,245,0,0,103
224,245,0,0,103
225,246,0,0,103
226,246,0,0,103
227,247,0,0,103
228,247,0,0,103
229,249,0,0,103
230,250,0,0,114
231,250,0,0,114
232,251,0,0,114
233,251,0,0,114
234,251,0,0,114
235,251,0,0,114
236,252,0,0,114
237,252,0,0,114
238,252,0,0,114
239,252,0,0,114
240,253,0,0,123
241,253,0,0,123
242,254,0,0,123
243,254,0,0,123
244,255,0,0,123
245,255,0,0,123
246,255,0,0,123
247,255,0,0,123
248,255,0,0,123
249,256,0,0,123
250,256,0,0,137
251,256,0,0,137
252,256,0,0,137
253,256,0,0,137
254,256,0,0,137
255,255,1,0,137
256,256,1,0,137
257,258,1,0,137
258,260,1,0,137
259,260,1,0,137
260,260,1,0,145
261,260,1,0,145
262,260,1,0,145
263,260,1,0,145
264,260,1,0,145
265,262,1,0,145
266,263,1,0,145
267,264,1,0,145
268,264,1,0,145
269,264,1,0,145
270,264,1,0,154
271,264,1,0,154
272,264,1,0,154
273,265,1,0,154
274,266,1,0,154
275,266,1,0,154
276,266,1,0,154
277,266,1,0,154
278,267,1,0,154
279,268,1,0,154
280,268,1,0,164
281,268,1,0,164
282,268,1,0,164
283,268,1,0,164
284,268,1,0,164
285,268,1,0,164
286,270,1,0,164
287,270,1,0,164
288,270,1,0,164
289,270,1,0,164
290,270,1,0,169
291,270,1,0,169
292,270,1,0,169
293,271,1,0,169
294,272,1,0,169
295,272,1,0,169
296,272,1,0,169
297,272,1,0,169
298,272,1,0,169
299,273,1,0,169
300,273,1,0,178
301,275,1,0,178
302,275,1,0,178
303,275,1,0,178
304,276,1,0,178
305,276,1,0,178
306,276,1,0,178
307,278,1,0,178
308,280,1,0,178
309,280,1,0,178
310,280,1,0,186
311,280,1,0,186
312,280,1,0,186
313,280,1,0,186
314,280,1,0,186
315,280,1,0,186
316,280,1,0,186
317,280,1,0,186
318,280,1,0,186
319,279,2,0,185
320,279,2,0,191
321,278,3,0,190
322,278,3,0,190
323,278,3,0,190
324,280,3,0,190
325,280,4,0,189
326,280,4,0,189
327,280,4,0,189
328,280,4,0,189
329,281,4,0,189
330,281,4,0,192
331,281,4,0,192
332,281,4,0,192
333,281,4,0,192
334,281,4,0,192
335,281,4,0,192
336,281,4,0,192
337,281,4,0,192
338,282,4,0,192
339,282,4,0,192
340,283,4,0,197
341,283,4,0,197
342,283,4,0,197
343,283,4,0,197
344,283,4,0,197
345,283,4,0,197
346,283,4,0,197
347,283,4,0,197
348,282,5,0,196
349,281,6,0,195
350,281,6,0,203
351,281,6,0,203
352,281,6,0,203
353,280,7,0,202
354,280,7,0,202
355,281,7,0,202
356,280,9,0,201
357,279,10,0,200
358,279,10,0,200
359,279,10,0,200
360,279,10,0,201
361,279,10,0,201
362,278,11,0,200
363,278,11,0,200
364,276,13,0,199
365,276,13,0,199
366,275,14,0,198
367,275,14,0,198
368,275,14,0,198
369,276,14,0,198
370,276,14,0,199
371,276,14,0,199
372,276,14,0,199
373,276,14,0,199
374,276,14,0,199
375,276,14,0,199
376,275,15,0,198
377,275,15,0,198
378,273,17,0,196
379,275,17,0,196
380,275,17,0,203
381,275,17,0,203
382,275,17,0,203
383,275,17,0,203
384,274,18,0,202
385,273,19,0,201
386,271,21,0,200
387,272,21,0,200
388,271,22,0,199
389,270,23,0,198
390,269,24,0,198
391,268,26,0,197
392,267,27,0,196
393,265,29,0,194
394,264,30,0,193
395,263,31,0,193
396,260,34,0,190
397,258,36,0,188
398,256,38,0,188
399,255,39,0,188
400,256,39,0,190
401,256,39,0,190
402,256,39,0,190
403,256,39,0,190
404,257,39,0,190
405,256,40,0,189
406,256,40,0,189
407,254,42,0,187
408,254,42,0,187
409,250,44,2,184
410,249,45,2,184
411,248,46,2,184
412,247,47,2,184
413,245,49,2,183
414,244,50,2,182
415,241,53,2,180
416,239,54,3,178
417,239,54,3,178
418,239,54,3,178
419,237,56,3,177
420,236,57,3,180
421,234,59,3,179
422,231,61,4,176
423,230,62,4,175
424,227,65,4,173
425,226,66,4,172
