,infected,recovered,fatalities,infected_known,susceptible
465,76,136,7,60,1781
466,74,138,7,59,1781
467,74,138,7,59,1781
468,72,140,7,57,1781
469,71,141,7,56,1781
470,68,144,7,54,1781
471,65,147,7,51,1781
472,65,147,7,51,1781
473,65,147,7,51,1781
474,65,147,7,51,1781
475,64,148,7,50,1781
476,64,148,7,50,1781
477,63,149,7,49,1781
478,60,152,7,46,1781
479,59,153,7,45,1781
480,57,155,7,43,1781
481,55,157,7,41,1781
482,54,158,7,40,1781
483,52,160,7,38,1781
484,52,160,7,38,1781
485,52,160,7,38,1781
486,51,161,7,38,1781
487,51,161,7,38,1781
488,51,161,7,38,1781
489,51,161,7,38,1781
490,51,161,7,38,1781
491,50,162,7,37,1781
492,48,164,7,35,1781
493,44,168,7,31,1781
494,43,169,7,30,1781
495,43,169,7,30,1781
496,42,170,7,29,1781
497,40,172,7,28,1781
498,40,172,7,28,1781
499,40,172,7,28,1781
500,40,172,7,28,1781
501,38,174,7,27,1781
502,37,175,7,27,1781
503,37,175,7,27,1781
504,37,175,7,27,1781
505,37,175,7,27,1781
506,37,175,7,27,1781
507,35,177,7,26,1781
508,35,177,7,26,1781
509,34,177,8,25,1781
510,34,177,8,25,1781
511,33,178,8,24,1781
512,32,179,8,23,1781
513,31,180,8,23,1781
514,30,181,8,22,1781
515,29,182,8,21,1781
516,29,182,8,21,1781
517,29,182,8,21,1781
518,28,183,8,21,1781
519,28,183,8,21,1781
520,27,184,8,21,1781
521,26,185,8,20,1781
522,26,185,8,20,1781
523,26,185,8,20,1781
524,25,186,8,19,1781
525,25,186,8,19,1781
526,24,187,8,19,1781
527,24,187,8,19,1781
528,23,188,8,18,1781
529,22,188,9,17,1781
530,22,188,9,17,1781
531,21,188,10,16,1781
532,20,189,10,16,1781
533,20,189,10,16,1781
534,18,191,10,14,1781
535,18,191,10,14,1781
536,18,191,10,14,1781
537,17,192,10,14,1781
538,17,192,10,14,1781
539,16,193,10,14,1781
540,16,193,10,14,1781
541,16,193,10,14,1781
542,16,193,10,14,1781
543,16,193,10,14,1781
544,15,194,10,13,1781
545,15,194,10,13,1781
546,14,195,10,12,1781
547,14,195,10,12,1781
548,13,196,10,11,1781
549,10,199,10,9,1781
550,10,199,10,9,1781
551,10,199,10,9,1781
552,10,199,10,9,1781
553,10,199,10,9,1781
554,10,199,10,9,1781
555,9,200,10,8,1781
556,8,201,10,7,1781
557,8,201,10,7,1781
558,8,201,10,7,1781
559,7,202,10,6,1781
560,7,202,10,6,1781
561,7,202,10,6,1781
562,7,202,10,6,1781
563,7,202,10,6,1781
564,7,202,10,6,1781
565,7,202,10,6,1781
566,7,202,10,6,1781
567,6,202,11,5,1781
568,6,202,11,5,1781
569,6,202,11,5,1781
570,6,202,11,5,1781
571,5,203,11,4,1781
572,4,204,11,4,1781
573,4,204,11,4,1781
574,4,204,11,4,1781
575,4,204,11,4,1781
576,4,204,11,4,1781
577,4,204,11,4,1781
578,4,204,11,4,1781
579,4,204,11,4,1781
580,4,204,11,4,1781
581,3,205,11,3,1781
582,3,205,11,3,1781
583,2,206,11,2,1781
584,2,206,11,2,1781
585,2,206,11,2,1781
586,2,206,11,2,1781
587,2,206,11,2,1781
588,2,206,11,2,1781
589,2,206,11,2,1781
590,2,206,11,2,1781
591,2,206,11,2,1781
592,2,206,11,2,1781
593,1,207,11,1,1781
594,1,207,11,1,1781
595,1,207,11,1,1781
596,1,207,11,1,1781
597,1,207,11,1,1781
598,1,207,11,1,1781
599,1,207,11,1,1781
600,1,207,11,1,1781
601,1,207,11,1,1781
602,1,207,11,1,1781
603,1,207,11,1,1781
604,1,207,11,1,1781
605,1,207,11,1,1781
606,1,207,11,1,1781
607,1,207,11,1,1781
608,1,207,11,1,1781
609,1,207,11,1,1781
610,1,207,11,1,1781
611,1,207,11,1,1781
612,1,207,11,1,1781
613,1,207,11,1,1781
614,1,207,11,1,1781
615,1,207,11,1,1781
616,1,207,11,1,1781
617,1,207,11,1,1781
618,1,207,11,1,1781
619,1,207,11,1,1781
620,1,207,11,1,1781
621,1,207,11,1,1781
622,1,207,11,1,1781
623,1,207,11,1,1781
624,1,207,11,1,1781
625,1,207,11,1,1781
626,1,207,11,1,1781
627,1,207,11,1,1781
628,1,207,11,1,1781
629,1,207,11,1,1781
630,1,207,11,1,1781
631,1,207,11,1,1781
632,1,207,11,1,1781
633,1,207,11,1,1781
634,1,207,11,1,1781
635,1,207,11,1,1781
636,1,207,11,1,1781
637,1,207,11,1,1781
638,1,207,11,1,1781
639,1,207,11,1,1781
640,1,207,11,1,1781
641,1,207,11,1,1781
642,1,207,11,1,1781
643,1,207,11,1,1781
644,1,207,11,1,1781
645,1,207,11,1,1781
646,1,207,11,1,1781
647,1,207,11,1,1781
648,1,207,11,1,1781
649,1,207,11,1,1781
650,1,207,11,1,1781
651,1,207,11,1,1781
652,1,207,11,1,1781
653,1,207,11,1,1781
654,1,207,11,1,1781
655,1,207,11,1,1781
656,1,207,11,1,1781
657,1,207,11,1,1781
658,1,207,11,1,1781
659,1,207,11,1,1781
660,1,207,11,1,1781
661,1,207,11,1,1781
662,1,207,11,1,1781
663,1,207,11,1,1781
664,1,207,11,1,1781
665,1,207,11,1,1781
666,1,207,11,1,1781
667,1,207,11,1,1781
668,0,208,11,0,1781
