,infected,recovered,fatalities,infected_known,susceptible,severity0,severity1,severity2,positive,number_of_tests
0,0,0,0,0,2000,0,0,0,,0.0
1,0,0,0,0,2000,0,0,0,,0.0
2,0,0,0,0,2000,0,0,0,,0.0
3,0,0,0,0,2000,0,0,0,,0.0
4,0,0,0,0,2000,0,0,0,,0.0
5,0,0,0,0,2000,0,0,0,,0.0
6,5,0,0,0,1995,0,0,0,,0.0
7,5,0,0,0,1995,0,0,0,,0.0
8,5,0,0,0,1995,0,0,0,,0.0
9,5,0,0,0,1995,0,0,0,,0.0
10,5,0,0,0,1995,0,0,0,,0.0
11,5,0,0,0,1995,0,0,0,,0.0
12,5,0,0,0,1995,0,0,0,,0.0
13,5,0,0,0,1995,0,0,0,,0.0
14,5,0,0,0,1995,0,0,0,,0.0
15,5,0,0,0,1995,0,0,0,,0.0
16,5,0,0,0,1995,0,0,0,,0.0
17,5,0,0,0,1995,0,0,0,,0.0
18,5,0,0,0,1995,0,0,0,,0.0
19,5,0,0,0,1995,0,0,0,,0.0
20,5,0,0,0,1995,0,0,0,,0.0
21,5,0,0,0,1995,0,0,0,,0.0
22,5,0,0,0,1995,0,0,0,,0.0
23,5,0,0,0,1995,0,0,0,,0.0
24,5,0,0,0,1995,0,0,0,,0.0
25,5,0,0,0,1995,5,0,0,,0.0
26,7,0,0,0,1993,5,0,0,,0.0
27,7,0,0,0,1993,5,0,0,,0.0
28,8,0,0,0,1992,5,0,0,,0.0
29,11,0,0,0,1989,5,0,0,,0.0
30,13,0,0,0,1987,5,0,0,,0.0
31,16,0,0,0,1984,5,0,0,,0.0
32,18,0,0,0,1982,5,0,0,,0.0
33,20,0,0,0,1980,5,0,0,,0.0
34,22,0,0,0,1978,5,0,0,,0.0
35,23,0,0,0,1977,5,0,0,,0.0
36,25,0,0,0,1975,5,0,0,,0.0
37,29,0,0,0,1971,5,0,0,,0.0
38,31,0,0,0,1969,5,0,0,,0.0
39,34,1,0,0,1965,5,0,0,,0.0
40,36,1,0,0,1963,5,0,0,,0.0
41,39,1,0,0,1960,5,0,0,,0.0
42,41,1,0,0,1958,5,0,0,,0.0
43,43,1,0,0,1956,5,0,0,,0.0
44,45,1,0,0,1954,5,0,0,,0.0
45,45,1,0,0,1954,5,0,0,,0.0
46,47,1,0,0,1952,7,0,0,,0.0
47,47,1,0,0,1952,7,0,0,,0.0
48,49,1,0,0,1950,8,0,0,,0.0
49,53,1,0,0,1946,11,0,0,,0.0
50,56,1,0,0,1943,13,0,0,,0.0
51,59,1,0,0,1940,16,0,0,,0.0
52,62,1,0,0,1937,18,0,0,,0.0
53,68,1,0,0,1931,20,0,0,,0.0
54,71,1,0,0,1928,22,0,0,,0.0
55,76,1,0,0,1923,23,0,0,,0.0
56,81,1,0,0,1918,25,0,0,,0.0
57,83,1,0,0,1916,29,0,0,,0.0
58,87,1,0,0,1912,31,0,0,,0.0
59,90,1,0,0,1909,34,0,0,,0.0
60,97,1,0,0,1902,36,0,0,,0.0
61,101,1,0,0,1898,39,0,0,,
62,104,1,0,0,1895,41,0,0,,
63,105,1,0,0,1894,43,0,0,,
64,106,1,0,0,1893,45,0,0,,
65,112,1,0,0,1887,45,0,0,,
66,112,1,0,0,1887,47,0,0,,
67,116,1,0,0,1883,47,0,0,,
68,124,1,0,0,1875,49,0,0,,
69,126,1,0,0,1873,53,0,0,,
70,129,1,0,2,1870,56,0,0,2.0,10.0
71,130,1,0,2,1869,59,0,0,,
72,132,1,0,2,1867,62,0,0,,
73,133,1,0,2,1866,68,0,0,,
74,134,1,0,2,1865,71,0,0,,
75,135,1,0,2,1864,71,5,0,,
76,137,1,0,2,1862,76,5,0,,
77,138,1,0,2,1861,78,5,0,,
78,141,1,0,2,1858,82,5,0,,
79,142,1,0,2,1857,85,5,0,,
80,149,1,0,8,1850,92,5,0,6.0,20.0
81,150,1,0,8,1849,96,5,0,,
82,150,1,0,8,1849,99,5,0,,
83,154,1,0,8,1845,100,5,0,,
84,158,1,0,8,1841,101,5,0,,
85,162,1,0,8,1837,107,5,0,,
86,166,1,0,8,1833,107,5,0,,
87,167,1,0,8,1832,111,5,0,,
88,169,1,0,8,1830,119,5,0,,
89,173,1,0,8,1826,121,5,0,,
90,174,1,0,10,1825,124,5,0,2.0,40.0
91,176,1,0,10,1823,125,5,0,,
92,177,1,0,10,1822,127,5,0,,
93,177,1,0,10,1822,128,5,0,,
94,180,1,0,10,1819,129,5,0,,
95,180,1,0,10,1819,130,5,0,,
96,181,1,0,10,1818,131,6,0,,
97,182,1,0,10,1817,132,6,0,,
98,183,1,0,10,1816,135,6,0,,
99,186,1,0,10,1813,135,7,0,,
100,190,1,0,16,1809,140,9,0,6.0,33.0
101,191,1,0,16,1808,139,11,0,,
102,194,1,0,16,1805,138,12,0,,
103,196,1,0,16,1803,142,12,0,,
104,197,1,0,16,1802,144,14,0,,
105,200,1,0,16,1799,147,15,0,,
106,202,1,0,16,1797,150,16,0,,
107,202,1,0,16,1797,148,19,0,,
108,207,1,0,16,1792,149,20,0,,
109,211,1,0,16,1788,150,23,0,,
110,216,1,0,35,1783,150,24,0,19.0,46.0
111,216,1,0,35,1783,149,27,0,,
112,217,1,0,35,1782,148,29,0,,
113,217,1,0,35,1782,147,30,0,,
114,217,1,0,35,1782,149,31,0,,
