,infected,recovered,fatalities,infected_known,susceptible
465,557,241,15,300,1187
466,555,244,15,297,1186
467,554,246,15,295,1185
468,551,249,15,293,1185
469,551,250,15,292,1184
470,550,252,15,307,1183
471,550,252,15,307,1183
472,550,253,15,306,1182
473,552,254,15,305,1179
474,550,257,15,303,1178
475,550,257,15,303,1178
476,550,258,15,303,1177
477,549,259,15,302,1177
478,549,260,17,299,1174
479,549,262,17,297,1172
480,545,266,17,312,1172
481,543,268,17,310,1172
482,540,271,17,309,1172
483,540,271,17,309,1172
484,540,272,17,308,1171
485,541,272,17,308,1170
486,540,274,17,306,1169
487,537,276,18,303,1169
488,536,277,18,302,1169
489,535,279,18,300,1168
490,535,279,18,311,1168
491,535,281,18,309,1166
492,535,281,18,309,1166
493,533,282,19,307,1166
494,534,283,19,306,1164
495,535,284,19,305,1162
496,534,285,20,303,1161
497,535,285,20,303,1160
498,535,286,20,303,1159
499,533,288,20,301,1159
500,532,290,20,303,1158
501,526,297,20,297,1157
502,525,298,20,296,1157
503,525,299,20,295,1156
504,526,299,20,295,1155
505,524,302,21,291,1153
506,525,303,21,290,1151
507,522,305,22,287,1151
508,518,308,23,283,1151
509,516,310,23,281,1151
510,514,312,23,292,1151
511,510,316,23,288,1151
512,510,316,23,288,1151
513,509,318,23,286,1150
514,507,320,23,284,1150
515,507,320,23,284,1150
516,506,321,24,282,1149
517,508,321,24,282,1147
518,508,321,24,282,1147
519,509,323,24,280,1144
520,510,324,24,295,1142
521,509,326,24,295,1141
522,509,327,24,295,1140
523,508,329,24,293,1139
524,506,330,25,291,1139
525,506,330,25,291,1139
526,506,331,25,290,1138
527,504,333,25,289,1138
528,502,335,25,289,1138
529,500,339,25,286,1136
530,502,339,25,292,1134
531,499,342,25,289,1134
532,498,343,25,288,1134
533,497,345,25,287,1133
534,498,346,25,287,1131
535,496,348,26,284,1130
536,494,349,27,282,1130
537,491,351,28,280,1130
538,487,355,28,278,1130
539,485,358,29,274,1128
540,486,358,29,285,1127
541,483,361,29,283,1127
542,482,362,29,283,1127
543,481,362,30,282,1127
544,480,363,30,281,1127
545,479,364,30,281,1127
546,477,367,31,279,1125
547,475,369,31,277,1125
548,474,370,31,276,1125
549,474,370,31,276,1125
550,474,370,31,286,1125
551,472,372,31,285,1125
552,472,372,31,285,1125
553,471,373,31,284,1125
554,471,373,31,284,1125
555,470,375,31,283,1124
556,470,377,31,282,1122
557,471,378,31,282,1120
558,470,380,31,281,1119
559,470,381,31,280,1118
560,469,382,31,290,1118
561,467,383,32,288,1118
562,468,383,32,288,1117
563,466,385,32,286,1117
564,464,388,32,284,1116
565,464,389,32,284,1115
566,463,390,32,283,1115
567,463,390,32,283,1115
568,462,391,32,282,1115
569,462,391,32,282,1115
570,463,391,32,286,1114
571,462,392,32,286,1114
572,460,394,32,285,1114
573,459,395,32,284,1114
574,458,396,32,284,1114
575,455,397,34,281,1114
576,455,397,34,281,1114
577,455,398,34,281,1113
578,455,398,34,281,1113
579,453,400,34,280,1113
580,454,400,34,285,1112
581,452,402,34,283,1112
582,450,404,34,281,1112
583,450,404,34,281,1112
584,449,405,34,280,1112
585,448,406,34,279,1112
586,448,407,34,278,1111
587,445,410,34,276,1111
588,445,411,34,276,1110
589,445,411,34,276,1110
590,442,414,34,279,1110
591,440,416,34,277,1110
592,438,417,35,275,1110
593,438,418,35,275,1109
594,440,418,35,275,1107
595,440,418,36,274,1106
596,439,419,36,273,1106
597,440,419,36,273,1105
598,438,421,36,271,1105
599,434,425,36,267,1105
600,434,426,36,273,1104
601,432,428,36,271,1104
602,428,432,36,267,1104
603,426,434,36,266,1104
604,425,435,36,265,1104
605,424,437,36,264,1103
606,422,439,36,263,1103
607,421,440,36,263,1103
608,419,441,37,261,1103
609,416,444,37,259,1103
610,415,445,37,267,1103
611,415,445,37,267,1103
612,414,446,37,267,1103
613,412,448,37,265,1103
614,410,450,37,263,1103
615,409,451,37,262,1103
616,406,454,37,260,1103
617,405,454,38,259,1103
618,405,454,38,259,1103
619,405,454,38,259,1103
620,406,454,38,265,1102
621,404,455,39,263,1102
622,405,455,39,263,1101
623,405,456,39,262,1100
624,401,460,39,259,1100
625,397,463,40,256,1100
626,397,463,40,256,1100
627,397,463,40,256,1100
628,394,466,40,253,1100
629,393,467,40,252,1100
630,390,471,40,255,1099
631,390,471,40,255,1099
632,390,471,40,255,1099
633,389,472,40,255,1099
634,388,473,40,254,1099
635,386,475,40,252,1099
636,386,475,40,252,1099
637,384,477,40,250,1099
638,381,478,42,248,1099
639,378,480,43,246,1099
640,376,481,44,247,1099
641,373,484,44,245,1099
642,371,486,44,243,1099
643,369,488,44,241,1099
644,369,489,44,240,1098
645,367,491,44,239,1098
646,363,495,44,236,1098
647,359,499,44,234,1098
648,356,503,44,231,1097
649,354,505,44,230,1097
650,354,506,44,234,1096
651,354,507,44,233,1095
652,352,509,44,231,1095
653,352,509,44,231,1095
654,351,510,44,230,1095
655,350,510,45,229,1095
656,348,512,45,227,1095
657,347,513,45,226,1095
658,343,517,45,223,1095
659,343,517,45,223,1095
660,341,519,46,227,1094
661,339,521,46,226,1094
662,336,524,46,225,1094
663,335,524,47,224,1094
664,334,525,47,223,1094
665,333,526,47,223,1094
666,332,527,47,222,1094
667,331,528,47,222,1094
668,329,530,47,220,1094
669,327,532,47,218,1094
670,322,537,47,216,1094
671,321,538,47,215,1094
672,318,540,48,213,1094
673,316,542,48,211,1094
674,313,545,48,208,1094
675,313,545,48,208,1094
676,311,547,48,207,1094
677,309,549,48,205,1094
678,306,552,48,202,1094
679,305,553,48,201,1094
680,304,554,48,203,1094
681,303,555,48,203,1094
682,301,557,48,202,1094
683,301,557,48,202,1094
684,299,559,48,201,1094
685,297,561,48,199,1094
686,297,561,48,199,1094
687,296,562,48,198,1094
688,294,564,48,196,1094
689,290,568,48,192,1094
690,289,569,48,194,1094
691,290,569,48,194,1093
692,286,573,48,192,1093
693,286,573,48,192,1093
694,285,574,48,192,1093
695,282,577,48,190,1093
696,280,579,48,188,1093
697,277,582,48,186,1093
698,274,585,48,183,1093
699,272,587,48,181,1093
700,271,588,48,185,1093
701,271,588,48,185,1093
702,267,592,48,183,1093
703,266,593,48,182,1093
704,265,594,48,182,1093
705,263,596,48,181,1093
706,261,598,48,180,1093
707,261,598,48,180,1093
708,257,602,48,176,1093
709,256,603,48,175,1093
710,256,603,48,176,1093
711,255,604,48,176,1093
712,251,608,48,172,1093
713,251,608,48,172,1093
714,251,608,49,171,1092
715,247,612,49,168,1092
716,246,613,49,168,1092
717,245,614,49,167,1092
718,244,615,49,166,1092
719,241,618,49,164,1092
720,241,618,49,168,1092
721,240,618,50,167,1092
722,239,619,50,166,1092
723,238,620,50,165,1092
724,237,621,50,164,1092
725,236,622,50,164,1092
726,231,627,50,160,1092
727,229,629,50,159,1092
728,225,633,50,159,1092
729,223,635,50,157,1092
730,222,636,50,162,1092
731,218,640,50,159,1092
732,216,642,50,157,1092
733,216,642,50,157,1092
734,216,642,50,157,1092
735,216,642,50,157,1092
736,214,643,51,155,1092
737,215,643,51,155,1091
738,214,644,51,154,1091
739,213,645,51,153,1091
740,211,647,51,152,1091
741,210,648,51,152,1091
742,210,648,51,152,1091
743,210,648,51,152,1091
744,207,651,51,149,1091
745,206,652,51,148,1091
746,206,652,51,148,1091
747,206,652,51,148,1091
748,204,654,51,146,1091
749,202,655,52,144,1091
750,201,656,52,144,1091
751,201,656,52,144,1091
752,201,656,52,144,1091
753,201,656,52,144,1091
754,201,656,52,144,1091
755,199,658,52,143,1091
756,199,658,52,143,1091
757,198,659,52,142,1091
758,194,663,52,140,1091
759,193,664,52,140,1091
760,192,665,52,141,1091
761,191,666,52,141,1091
762,191,666,52,141,1091
763,189,667,53,139,1091
764,189,667,53,139,1091
765,189,667,53,139,1091
766,187,669,53,139,1091
767,185,672,53,138,1090
768,183,674,53,137,1090
769,181,676,53,135,1090
770,180,677,53,135,1090
771,179,678,53,134,1090
772,178,679,53,133,1090
773,177,680,53,132,1090
774,172,685,53,129,1090
775,172,685,53,129,1090
776,170,687,53,127,1090
777,169,688,53,126,1090
778,166,690,54,123,1090
779,163,693,54,120,1090
780,160,696,54,119,1090
781,158,698,54,117,1090
782,157,699,54,116,1090
783,157,699,54,116,1090
784,155,701,54,115,1090
785,155,701,54,115,1090
786,151,705,54,112,1090
787,150,706,54,111,1090
788,149,708,54,109,1089
789,148,709,54,108,1089
790,148,709,54,108,1089
791,148,709,54,108,1089
792,146,711,54,107,1089
793,145,712,55,105,1088
794,143,714,55,103,1088
795,141,715,56,101,1088
796,141,715,56,101,1088
797,141,715,56,101,1088
798,138,718,57,97,1087
799,137,719,57,96,1087
800,136,719,58,96,1087
801,136,719,58,96,1087
802,135,720,58,95,1087
803,134,721,58,95,1087
804,133,722,58,95,1087
805,133,722,58,95,1087
806,131,723,59,93,1087
807,130,724,59,92,1087
808,127,727,59,90,1087
809,126,728,59,89,1087
810,123,731,59,89,1087
811,119,734,60,85,1087
812,119,734,60,85,1087
813,118,735,60,85,1087
814,117,736,60,85,1087
815,116,737,60,84,1087
816,116,737,60,84,1087
817,113,740,60,82,1087
818,113,741,60,81,1086
819,112,742,60,80,1086
820,112,742,60,80,1086
821,109,745,60,79,1086
822,106,748,60,77,1086
823,104,750,60,75,1086
824,102,753,60,72,1085
825,102,753,60,72,1085
826,102,753,60,72,1085
827,101,754,60,71,1085
828,101,754,60,71,1085
829,101,754,60,71,1085
830,101,754,60,71,1085
831,98,757,60,69,1085
832,95,759,61,66,1085
833,93,760,62,64,1085
834,91,762,62,62,1085
835,91,762,62,62,1085
836,91,762,62,62,1085
837,89,764,62,60,1085
838,88,765,62,59,1085
839,87,766,62,59,1085
840,87,766,62,59,1085
841,87,766,62,59,1085
842,87,766,62,59,1085
843,86,767,62,58,1085
844,87,767,62,58,1084
845,86,768,62,57,1084
846,85,769,62,56,1084
847,85,769,62,56,1084
848,84,770,62,55,1084
849,84,770,62,55,1084
850,84,770,62,56,1084
851,82,772,62,55,1084
852,80,774,62,54,1084
853,80,774,62,54,1084
854,79,775,62,53,1084
855,77,777,62,51,1084
856,76,778,62,51,1084
857,75,778,63,50,1084
858,73,780,63,48,1084
859,69,783,64,45,1084
860,69,783,64,46,1084
861,69,783,64,46,1084
862,67,785,64,45,1084
863,66,786,64,44,1084
864,63,789,64,41,1084
865,60,792,64,39,1084
866,60,792,64,39,1084
867,60,792,64,39,1084
868,60,792,64,39,1084
869,60,792,64,39,1084
870,59,793,64,39,1084
871,60,793,64,39,1083
872,61,793,64,39,1082
873,61,793,64,39,1082
874,62,793,64,39,1081
875,61,794,64,38,1081
876,61,794,64,38,1081
877,61,794,64,38,1081
878,60,795,64,37,1081
879,59,796,64,37,1081
880,58,797,64,36,1081
881,58,797,64,36,1081
882,58,797,64,36,1081
883,58,797,64,36,1081
884,57,798,64,35,1081
885,57,798,64,35,1081
886,57,798,64,35,1081
887,57,798,64,35,1081
888,57,798,64,35,1081
889,57,798,64,35,1081
890,57,798,64,38,1081
891,55,800,64,37,1081
892,55,800,64,37,1081
893,55,800,64,37,1081
894,53,802,64,35,1081
895,54,802,64,35,1080
896,54,802,64,35,1080
897,53,803,64,34,1080
898,53,803,64,34,1080
899,53,803,64,34,1080
900,53,803,64,34,1080
901,52,804,64,33,1080
902,52,804,64,33,1080
903,52,804,64,33,1080
904,52,804,64,33,1080
905,52,804,64,33,1080
906,51,805,64,33,1080
907,51,805,64,33,1080
908,51,805,64,33,1080
909,51,805,64,33,1080
910,50,806,64,32,1080
911,49,807,64,31,1080
912,49,807,64,31,1080
913,49,807,64,31,1080
914,49,807,64,31,1080
915,49,807,64,31,1080
916,48,808,64,31,1080
917,48,808,64,31,1080
918,48,808,64,31,1080
919,47,809,64,30,1080
920,48,809,64,30,1079
921,48,809,64,30,1079
922,47,810,64,29,1079
923,47,810,64,29,1079
924,46,811,64,28,1079
925,46,811,64,28,1079
926,46,811,64,28,1079
927,45,812,64,28,1079
928,45,812,64,28,1079
929,45,812,64,28,1079
930,45,812,64,29,1079
931,45,812,64,29,1079
932,43,814,64,28,1079
933,43,814,64,28,1079
934,43,814,64,28,1079
935,43,814,64,28,1079
936,43,814,64,28,1079
937,42,815,64,27,1079
938,42,815,64,27,1079
939,41,816,64,27,1079
940,41,816,64,28,1079
941,41,816,64,28,1079
942,41,816,64,28,1079
943,40,817,64,27,1079
944,40,817,64,27,1079
945,40,817,64,27,1079
946,40,818,64,27,1078
947,40,818,64,27,1078
948,40,818,64,27,1078
949,39,819,64,26,1078
950,38,820,64,27,1078
951,38,820,64,27,1078
952,38,820,64,27,1078
953,38,820,64,27,1078
954,37,821,64,26,1078
955,37,821,64,26,1078
956,37,821,64,26,1078
957,37,821,64,26,1078
958,37,821,64,26,1078
959,37,821,64,26,1078
960,36,822,64,27,1078
961,36,822,64,27,1078
962,35,823,64,26,1078
963,34,824,64,25,1078
964,34,824,64,25,1078
965,32,826,64,23,1078
966,32,826,64,23,1078
967,34,826,64,23,1076
968,34,826,64,23,1076
969,33,827,64,22,1076
970,33,827,64,23,1076
971,32,828,64,23,1076
972,32,828,64,23,1076
973,32,828,64,23,1076
974,32,828,64,23,1076
975,32,828,64,23,1076
976,31,828,65,22,1076
977,31,828,65,22,1076
978,30,829,65,21,1076
979,28,830,66,20,1076
980,27,831,66,19,1076
981,27,831,66,19,1076
982,27,831,66,19,1076
983,26,832,66,18,1076
984,26,832,66,18,1076
985,26,832,66,18,1076
986,26,832,66,18,1076
987,26,832,66,18,1076
988,25,833,66,17,1076
989,27,833,66,17,1074
990,27,833,66,17,1074
991,27,833,66,17,1074
992,27,833,66,17,1074
993,27,833,66,17,1074
994,27,833,66,17,1074
995,27,834,66,17,1073
996,28,834,66,17,1072
997,28,835,66,16,1071
998,28,835,66,16,1071
999,28,835,66,16,1071
1000,28,835,66,17,1071
1001,27,836,66,16,1071
1002,27,836,66,16,1071
1003,26,837,66,15,1071
1004,26,837,66,15,1071
1005,26,837,66,15,1071
1006,26,837,66,15,1071
1007,26,837,66,15,1071
1008,26,837,66,15,1071
1009,26,837,66,15,1071
1010,26,837,66,15,1071
1011,26,837,66,15,1071
1012,26,837,66,15,1071
1013,26,837,66,15,1071
1014,26,837,66,15,1071
1015,26,837,66,15,1071
1016,26,837,66,15,1071
1017,26,837,66,15,1071
1018,26,837,66,15,1071
1019,26,837,66,15,1071
1020,26,837,66,15,1071
1021,26,837,66,15,1071
1022,26,837,66,15,1071
1023,25,838,66,14,1071
1024,25,838,66,14,1071
1025,25,838,66,14,1071
1026,25,838,66,14,1071
1027,25,838,66,14,1071
1028,25,838,66,14,1071
1029,25,838,66,14,1071
1030,25,838,66,14,1071
1031,25,838,66,14,1071
1032,25,838,66,14,1071
1033,25,838,66,14,1071
1034,25,838,66,14,1071
1035,25,838,66,14,1071
1036,25,838,66,14,1071
1037,25,838,66,14,1071
1038,25,838,66,14,1071
1039,25,838,66,14,1071
1040,25,838,66,14,1071
1041,25,838,66,14,1071
1042,25,838,66,14,1071
1043,25,838,66,14,1071
1044,25,838,66,14,1071
1045,24,839,66,13,1071
1046,24,839,66,13,1071
1047,24,839,66,13,1071
1048,24,839,66,13,1071
1049,24,839,66,13,1071
1050,24,839,66,13,1071
1051,24,839,66,13,1071
1052,24,839,66,13,1071
1053,24,839,66,13,1071
1054,24,839,66,13,1071
1055,24,839,66,13,1071
1056,24,839,66,13,1071
1057,24,839,66,13,1071
1058,24,839,66,13,1071
1059,24,839,66,13,1071
1060,24,839,66,14,1071
1061,24,839,66,14,1071
1062,24,839,66,14,1071
1063,24,839,66,14,1071
1064,24,839,66,14,1071
1065,24,839,66,14,1071
1066,24,839,66,14,1071
1067,24,839,66,14,1071
