,infected,recovered,fatalities,infected_known,susceptible,severity0,severity1,severity2,positive,number_of_tests
139,322,0,0,80,1678,177,84,0,,
140,333,0,0,111,1667,183,84,0,31.0,100.0
141,335,0,0,111,1665,184,85,0,,
142,337,0,0,111,1663,185,85,0,,
143,337,0,0,111,1663,182,88,0,,
144,338,0,0,111,1662,183,89,0,,
145,340,0,0,111,1660,183,86,5,,
146,341,0,0,111,1659,189,86,5,,
147,348,0,0,111,1652,192,88,5,,
148,354,0,0,111,1646,191,90,5,,
149,356,0,0,111,1644,195,93,5,,
150,359,0,0,131,1641,195,95,5,20.0,100.0
151,361,0,0,131,1639,196,96,5,,
152,361,0,0,131,1639,195,98,5,,
153,362,0,0,131,1638,195,101,5,,
154,362,0,0,131,1638,194,105,5,,
155,365,0,0,131,1635,194,107,5,,
156,372,0,0,131,1628,195,108,5,,
157,373,0,0,131,1627,201,108,5,,
158,375,0,0,131,1625,206,110,5,,
159,378,0,0,131,1622,203,114,5,,
160,379,0,0,161,1621,210,118,5,30.0,100.0
161,383,0,0,161,1617,211,119,5,,
162,384,0,0,161,1616,213,119,5,,
163,389,0,0,161,1611,212,120,5,,
164,391,0,0,161,1609,211,122,5,,
165,392,0,0,161,1608,211,124,5,,
166,394,0,0,161,1606,208,128,5,,
167,396,0,0,161,1604,213,129,6,,
168,402,0,0,161,1598,218,130,6,,
169,407,0,0,161,1593,216,134,6,,
170,408,0,0,192,1592,215,138,6,31.0,100.0
171,410,0,0,192,1590,216,139,6,,
172,410,0,0,192,1590,215,140,6,,
173,414,0,0,192,1586,214,140,8,,
174,419,0,0,192,1581,213,141,8,,
175,423,0,0,192,1577,214,143,8,,
176,426,0,0,192,1574,220,144,8,,
177,431,0,0,192,1569,218,147,8,,
178,434,0,0,192,1566,216,151,8,,
179,436,0,0,192,1564,217,153,8,,
180,440,0,0,216,1560,217,154,8,24.0,100.0
181,440,0,0,216,1560,219,156,8,,
182,441,0,0,216,1559,217,158,9,,
183,441,0,0,216,1559,220,159,10,,
