,infected,recovered,fatalities,infected_known
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,0,0,0,0
46,0,0,0,0
47,0,0,0,0
48,0,0,0,0
49,0,0,0,0
50,0,0,0,0
51,1,0,0,0
52,1,0,0,0
53,1,0,0,0
54,1,0,0,0
55,1,0,0,0
56,1,0,0,0
57,1,0,0,0
58,1,0,0,0
59,1,0,0,0
60,1,0,0,0
61,1,0,0,0
62,1,0,0,0
63,1,0,0,0
64,1,0,0,0
65,1,0,0,0
66,1,0,0,0
67,1,0,0,0
68,1,0,0,0
69,1,0,0,0
70,1,0,0,0
71,1,0,0,0
72,1,0,0,0
73,1,0,0,0
74,1,0,0,0
75,1,0,0,0
76,1,0,0,0
77,1,0,0,0
78,1,0,0,0
79,1,0,0,0
80,1,0,0,0
81,1,0,0,0
82,1,0,0,0
83,1,0,0,0
84,1,0,0,0
85,1,0,0,0
86,1,0,0,0
87,1,0,0,0
88,1,0,0,0
89,1,0,0,0
90,1,0,0,0
91,1,0,0,0
92,1,0,0,0
93,1,0,0,0
94,1,0,0,0
95,1,0,0,0
96,2,0,0,0
97,2,0,0,0
98,2,0,0,0
99,2,0,0,0
100,2,0,0,0
101,2,0,0,0
102,2,0,0,0
103,3,0,0,0
104,3,0,0,0
105,3,0,0,0
106,3,0,0,0
107,5,0,0,0
108,5,0,0,0
109,5,0,0,0
110,5,0,0,0
111,5,0,0,0
112,7,0,0,0
113,7,0,0,0
114,7,0,0,0
115,9,0,0,0
116,9,0,0,0
117,10,0,0,0
118,10,0,0,0
119,10,0,0,0
120,11,0,0,0
121,11,0,0,0
122,12,0,0,0
123,12,0,0,0
124,12,0,0,0
125,13,0,0,0
126,14,0,0,0
127,15,0,0,0
128,16,0,0,0
129,16,0,0,0
130,16,0,0,0
131,16,0,0,0
132,16,0,0,0
133,16,0,0,0
134,16,0,0,0
135,16,0,0,0
136,16,0,0,0
137,17,0,0,0
138,17,0,0,0
139,19,0,0,0
140,22,0,0,0
141,22,0,0,0
142,22,0,0,0
143,24,0,0,0
144,25,0,0,0
145,25,0,0,0
146,28,0,0,0
147,28,0,0,0
148,28,0,0,0
149,28,0,0,0
150,28,0,0,5
151,29,0,0,5
152,31,0,0,5
153,32,0,0,5
154,33,0,0,5
155,33,0,0,5
156,35,0,0,5
157,35,0,0,5
158,36,0,0,5
159,37,0,0,5
160,39,0,0,8
161,39,0,0,8
162,41,0,0,8
163,42,0,0,8
164,43,0,0,8
165,44,0,0,8
166,45,0,0,8
167,45,0,0,8
168,46,0,0,8
169,48,0,0,8
170,50,0,0,16
171,51,0,0,16
172,51,0,0,16
173,52,0,0,16
174,55,0,0,16
175,56,0,0,16
176,57,0,0,16
177,57,0,0,16
178,58,0,0,16
179,59,0,0,16
180,61,0,0,21
181,63,0,0,21
182,64,0,0,21
183,66,0,0,21
184,66,0,0,21
185,66,0,0,21
186,67,0,0,21
187,67,0,0,21
188,68,0,0,21
189,70,0,0,21
190,70,0,0,25
191,70,0,0,25
192,72,0,0,25
193,72,0,0,25
194,73,0,0,25
195,74,0,0,25
196,76,0,0,25
197,76,0,0,25
198,77,0,0,25
199,79,0,0,25
200,79,0,0,31
201,79,0,0,31
202,83,0,0,31
203,84,0,0,31
204,84,0,0,31
205,84,0,0,31
206,86,0,0,31
207,87,0,0,31
208,91,0,0,31
209,92,0,0,31
210,93,0,0,38
211,93,0,0,38
212,94,0,0,38
213,94,0,0,38
214,96,0,0,38
215,97,0,0,38
216,98,0,0,38
217,98,0,0,38
218,102,0,0,38
219,104,0,0,38
220,108,0,0,46
221,109,0,0,46
222,109,0,0,46
223,111,0,0,46
224,113,0,0,46
225,115,0,0,46
226,116,0,0,46
227,118,0,0,46
228,120,0,0,46
229,124,0,0,46
230,127,0,0,55
231,130,0,0,55
232,130,0,0,55
233,130,0,0,55
234,132,0,0,55
235,133,0,0,55
236,134,0,0,55
237,137,0,0,55
238,140,0,0,55
239,141,0,0,55
240,142,0,0,61
241,144,0,0,61
242,147,0,0,61
243,148,0,0,61
244,151,0,0,61
245,153,0,0,61
246,159,0,0,61
247,162,0,0,61
248,164,0,0,61
249,166,0,0,61
250,168,0,0,67
251,170,0,0,67
252,174,0,0,67
253,175,0,0,67
254,175,0,0,67
255,179,0,0,67
256,181,0,0,67
257,182,0,0,67
258,186,0,0,67
259,189,0,0,67
260,190,0,0,90
261,191,0,0,90
262,191,0,0,90
263,193,0,0,90
264,196,0,0,90
265,198,0,0,90
266,201,0,0,90
267,202,0,0,90
268,203,0,0,90
269,204,0,0,90
270,206,0,0,105
271,207,0,0,105
272,207,0,0,105
273,210,0,0,105
274,213,0,0,105
275,214,0,0,105
276,215,0,0,105
277,216,0,0,105
278,218,0,0,105
279,218,0,0,105
280,219,0,0,114
281,219,0,0,114
282,222,0,0,114
283,223,0,0,114
284,224,0,0,114
285,226,0,0,114
286,229,0,0,114
287,230,0,0,114
288,231,0,0,114
289,231,0,0,114
290,233,0,0,126
291,234,0,0,126
292,237,0,0,126
293,237,0,0,126
294,237,0,0,126
295,239,0,0,126
296,241,0,0,126
297,243,0,0,126
298,246,0,0,126
299,246,0,0,126
300,249,0,0,136
301,251,0,0,136
302,260,0,0,136
303,269,0,0,136
304,276,0,0,136
305,282,0,0,136
306,289,0,0,136
307,293,0,0,136
308,295,0,0,136
309,299,0,0,136
310,303,0,0,150
311,308,0,0,150
312,310,0,0,150
313,311,0,0,150
314,313,0,0,150
315,316,0,0,150
316,319,0,0,150
317,323,0,0,150
318,326,0,0,150
319,329,0,0,150
320,332,0,0,162
321,333,0,0,162
322,335,0,0,162
323,338,1,0,162
324,339,1,0,162
325,341,1,0,162
326,341,1,0,162
327,343,2,0,162
328,346,2,0,162
329,348,2,0,162
330,351,2,0,183
331,354,2,0,183
332,355,2,0,183
333,357,2,0,183
334,358,2,0,183
335,360,2,0,183
336,363,2,0,183
337,364,2,0,183
338,368,2,0,183
339,368,2,0,183
340,373,2,0,199
341,376,2,0,199
342,377,2,0,199
343,378,2,0,199
344,381,2,0,199
345,382,2,0,199
346,384,2,0,199
347,385,2,0,199
348,385,2,0,199
349,386,2,0,199
350,389,2,0,215
351,394,2,0,215
352,396,2,0,215
353,397,2,0,215
354,399,2,0,215
355,399,2,0,215
356,402,2,0,215
357,405,2,0,215
358,405,2,0,215
359,405,2,0,215
360,408,2,0,236
361,409,2,0,236
362,410,2,0,236
363,412,2,0,236
364,413,2,0,236
365,414,2,0,236
366,414,2,0,236
367,417,2,0,236
368,418,2,0,236
369,420,2,0,236
370,421,2,0,252
371,421,2,0,252
372,423,2,0,252
373,424,2,0,252
374,426,2,0,252
375,426,2,0,252
376,428,2,0,252
377,431,2,0,252
378,432,2,0,252
379,432,2,0,252
380,434,2,0,272
381,435,2,0,272
382,437,2,0,272
383,438,2,0,272
384,439,2,0,272
385,440,2,0,272
386,440,2,0,272
387,442,2,0,272
388,442,2,0,272
389,444,2,0,272
390,444,2,0,288
391,445,2,0,288
392,445,2,0,288
393,446,2,0,288
394,447,2,0,288
395,447,2,0,288
396,447,2,0,288
397,447,2,0,288
398,450,2,0,288
399,450,2,0,288
400,450,2,0,301
401,451,2,0,301
402,453,2,0,301
403,454,2,0,301
404,454,2,0,301
405,455,2,0,301
406,456,2,0,301
407,456,2,0,301
408,457,2,0,301
409,459,2,0,301
410,459,2,0,317
411,459,2,0,317
412,459,2,0,317
413,459,2,0,317
414,461,2,0,317
415,461,2,0,317
416,462,2,0,317
417,461,3,0,317
418,463,3,0,317
419,463,3,0,317
420,463,3,0,332
421,465,3,0,332
422,466,3,0,332
423,466,3,0,332
424,468,3,0,332
425,468,3,0,332
